locus_tag	ftype	length_bp	gene	EC_number	COG	product
CJBLAEJA_01598	CDS	2148	rsh	2.7.6.5		GTP pyrophosphokinase rsh
CJBLAEJA_01599	CDS	585	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
CJBLAEJA_01600	CDS	417				hypothetical protein
CJBLAEJA_01601	CDS	792	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
CJBLAEJA_01602	CDS	408	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
CJBLAEJA_01603	CDS	777	lepB	3.4.21.89	COG0681	Signal peptidase I
CJBLAEJA_01604	CDS	672	rnc	3.1.26.3	COG0571	Ribonuclease 3
CJBLAEJA_01605	CDS	939	era		COG1159	GTPase Era
CJBLAEJA_01606	CDS	1230	mdtH			Multidrug resistance protein MdtH
CJBLAEJA_01607	CDS	336				hypothetical protein
CJBLAEJA_01608	CDS	729	recO		COG1381	DNA repair protein RecO
CJBLAEJA_01609	CDS	2247	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
CJBLAEJA_01610	CDS	531				hypothetical protein
CJBLAEJA_01611	CDS	1575				hypothetical protein
CJBLAEJA_01612	CDS	540				hypothetical protein
CJBLAEJA_01613	CDS	849			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
CJBLAEJA_01614	CDS	738	bpt	2.3.2.29	COG2935	Aspartate/glutamate leucyltransferase
CJBLAEJA_01615	CDS	1866				hypothetical protein
CJBLAEJA_01616	CDS	480				hypothetical protein
CJBLAEJA_01617	CDS	897	motB		COG1360	Motility protein B
CJBLAEJA_01618	CDS	915	motA		COG1291	Motility protein A
CJBLAEJA_01619	CDS	519	C1-hpah	1.5.1.36		p-hydroxyphenylacetate 3-hydroxylase, reductase component
CJBLAEJA_01620	CDS	492				hypothetical protein
CJBLAEJA_01621	CDS	777	tolQ_2			Tol-Pal system protein TolQ
CJBLAEJA_01622	CDS	408	tolR_1			Tol-Pal system protein TolR
CJBLAEJA_01623	CDS	405	tolR_2			Tol-Pal system protein TolR
CJBLAEJA_01624	CDS	849				hypothetical protein
CJBLAEJA_01625	CDS	870	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
CJBLAEJA_01626	CDS	1149	ldc_1	4.1.1.17		Lysine/ornithine decarboxylase
CJBLAEJA_01627	CDS	459				hypothetical protein
CJBLAEJA_01628	CDS	1011	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
CJBLAEJA_01629	CDS	1140	acrC_4	1.3.1.95		Acryloyl-CoA reductase (NADH)
CJBLAEJA_01630	CDS	1041	menB_2	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
CJBLAEJA_01631	CDS	891	mmsB	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
CJBLAEJA_01632	CDS	513				hypothetical protein
CJBLAEJA_01633	CDS	1335				hypothetical protein
CJBLAEJA_01634	CDS	774	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
CJBLAEJA_01635	CDS	1212	hemA	2.3.1.37	COG0156	5-aminolevulinate synthase
CJBLAEJA_01636	CDS	450	ros_1		COG4957	Transcriptional regulatory protein ros
CJBLAEJA_01637	CDS	1317	glyA2	2.1.2.1		Serine hydroxymethyltransferase 2
CJBLAEJA_01638	CDS	486	nrdR		COG1327	Transcriptional repressor NrdR
CJBLAEJA_01639	CDS	189				hypothetical protein
CJBLAEJA_01640	CDS	834	ribD		COG0117	Riboflavin biosynthesis protein RibD
CJBLAEJA_01641	CDS	627	ribE	2.5.1.9		Riboflavin synthase
CJBLAEJA_01642	CDS	1146	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
CJBLAEJA_01643	CDS	426	ribH1	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase 1
CJBLAEJA_01644	CDS	510	nusB		COG0781	Transcription antitermination protein NusB
CJBLAEJA_01645	CDS	1014	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
CJBLAEJA_01646	CDS	2115	hppA	7.1.3.1	COG3808	K(+)-insensitive pyrophosphate-energized proton pump
CJBLAEJA_01647	CDS	1722	ybaL		COG1226	Putative cation/proton antiporter YbaL
CJBLAEJA_01648	CDS	900				hypothetical protein
CJBLAEJA_01649	CDS	516	bamE			Outer membrane protein assembly factor BamE
CJBLAEJA_01650	CDS	525				hypothetical protein
CJBLAEJA_01651	CDS	564				hypothetical protein
CJBLAEJA_01652	CDS	1017	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
CJBLAEJA_01653	CDS	978	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
CJBLAEJA_01654	CDS	318	ihfA_1		COG0776	Integration host factor subunit alpha
CJBLAEJA_01655	CDS	468				hypothetical protein
CJBLAEJA_01656	tRNA	77				tRNA-Pro(ggg)
CJBLAEJA_01657	CDS	216				hypothetical protein
CJBLAEJA_01658	CDS	1035	ctaA	1.3.-.-	COG1612	Heme A synthase
CJBLAEJA_01659	CDS	399				hypothetical protein
CJBLAEJA_01660	CDS	288		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
CJBLAEJA_01661	CDS	945		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
CJBLAEJA_01662	CDS	402	yccU		COG1832	putative protein YccU
CJBLAEJA_01663	CDS	822	dpgD_3	4.2.1.17		Enoyl-CoA-hydratase
CJBLAEJA_01664	CDS	405				hypothetical protein
CJBLAEJA_01665	CDS	537		2.3.1.-	COG1670	Acetyltransferase
CJBLAEJA_01666	CDS	300				hypothetical protein
CJBLAEJA_01667	CDS	108				hypothetical protein
CJBLAEJA_01668	CDS	465	rplM		COG0102	50S ribosomal protein L13
CJBLAEJA_01669	CDS	474	rpsI		COG0103	30S ribosomal protein S9
CJBLAEJA_01670	CDS	957	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
CJBLAEJA_01671	CDS	843				hypothetical protein
CJBLAEJA_01672	CDS	1776	phaC_1	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
CJBLAEJA_01673	CDS	309				hypothetical protein
CJBLAEJA_01674	CDS	1266	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
CJBLAEJA_01675	CDS	1308	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
CJBLAEJA_01676	CDS	1005	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
CJBLAEJA_01677	CDS	1728	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
CJBLAEJA_01678	tRNA	75				tRNA-Glu(ttc)
CJBLAEJA_01679	CDS	381				hypothetical protein
CJBLAEJA_01680	CDS	420	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
CJBLAEJA_01681	CDS	741	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
CJBLAEJA_01682	CDS	480	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CJBLAEJA_01683	CDS	252				hypothetical protein
CJBLAEJA_01684	CDS	792	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase 1
CJBLAEJA_01685	CDS	780				hypothetical protein
CJBLAEJA_01686	CDS	1611	glmU_1	2.7.7.23		Bifunctional protein GlmU
CJBLAEJA_01687	CDS	681				hypothetical protein
CJBLAEJA_01688	CDS	324	paoD		COG1975	Molybdenum cofactor insertion chaperone PaoD
CJBLAEJA_01689	CDS	1182				hypothetical protein
CJBLAEJA_01690	CDS	912				hypothetical protein
CJBLAEJA_01691	CDS	798	cutM	1.2.5.3		Carbon monoxide dehydrogenase medium chain
CJBLAEJA_01692	CDS	465	cutS	1.2.5.3		Carbon monoxide dehydrogenase small chain
CJBLAEJA_01693	CDS	654				hypothetical protein
CJBLAEJA_01694	CDS	1695	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
CJBLAEJA_01695	CDS	351				hypothetical protein
CJBLAEJA_01696	CDS	1479	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
CJBLAEJA_01697	CDS	1509	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
CJBLAEJA_01698	CDS	420				hypothetical protein
CJBLAEJA_01699	CDS	438				hypothetical protein
CJBLAEJA_01700	CDS	564				hypothetical protein
CJBLAEJA_01701	CDS	375				hypothetical protein
CJBLAEJA_01702	CDS	288				hypothetical protein
CJBLAEJA_01703	CDS	474				hypothetical protein
CJBLAEJA_01704	CDS	570				hypothetical protein
CJBLAEJA_01705	CDS	432				hypothetical protein
CJBLAEJA_01706	tRNA	77				tRNA-Pro(tgg)
CJBLAEJA_01707	CDS	222				hypothetical protein
CJBLAEJA_01708	CDS	270				hypothetical protein
CJBLAEJA_01709	tRNA	77				tRNA-Arg(tct)
CJBLAEJA_01710	CDS	1035	aphA	3.5.1.-		Acetylpolyamine amidohydrolase
CJBLAEJA_01711	CDS	774				hypothetical protein
CJBLAEJA_01712	CDS	1326		1.1.2.-	COG0277	L-gulono-1,4-lactone dehydrogenase
CJBLAEJA_01713	CDS	222				hypothetical protein
CJBLAEJA_01714	CDS	1275	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
CJBLAEJA_01715	CDS	1104	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
CJBLAEJA_01716	CDS	1197				hypothetical protein
CJBLAEJA_01717	CDS	1110	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
CJBLAEJA_01718	CDS	774	glnQ			Glutamine transport ATP-binding protein GlnQ
CJBLAEJA_01719	CDS	519				hypothetical protein
CJBLAEJA_01720	CDS	846	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
CJBLAEJA_01721	CDS	999	cysK	2.5.1.47		Cysteine synthase
CJBLAEJA_01722	CDS	615	nudF	3.6.1.13		ADP-ribose pyrophosphatase
CJBLAEJA_01723	CDS	1821	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
CJBLAEJA_01724	CDS	1257	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
CJBLAEJA_01725	tRNA	75				tRNA-Asn(gtt)
CJBLAEJA_01726	CDS	249				hypothetical protein
CJBLAEJA_01727	CDS	1077				hypothetical protein
CJBLAEJA_01728	CDS	1272				hypothetical protein
CJBLAEJA_01729	CDS	1380				hypothetical protein
CJBLAEJA_01730	CDS	1290				hypothetical protein
CJBLAEJA_01731	CDS	912				hypothetical protein
CJBLAEJA_01732	CDS	2217				hypothetical protein
CJBLAEJA_01733	CDS	561				hypothetical protein
CJBLAEJA_01734	CDS	1206	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
CJBLAEJA_01735	CDS	1326				hypothetical protein
CJBLAEJA_01736	tRNA	74				tRNA-Cys(gca)
CJBLAEJA_01737	CDS	663	pcm_1	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
CJBLAEJA_01738	CDS	1413	bepC			Outer membrane efflux protein BepC
CJBLAEJA_01739	CDS	651				hypothetical protein
CJBLAEJA_01740	CDS	2730	valS	6.1.1.9	COG0525	Valine--tRNA ligase
CJBLAEJA_01741	CDS	1089		1.1.99.36		NDMA-dependent alcohol dehydrogenase
CJBLAEJA_01742	CDS	756				hypothetical protein
CJBLAEJA_01743	CDS	384				hypothetical protein
CJBLAEJA_01744	CDS	960				hypothetical protein
CJBLAEJA_01745	CDS	564				hypothetical protein
CJBLAEJA_01746	CDS	1512				hypothetical protein
CJBLAEJA_01747	CDS	807		3.5.2.6	COG2602	Beta-lactamase OXA-133
CJBLAEJA_01748	CDS	786	xthA_2	3.1.11.2	COG0708	Exodeoxyribonuclease III
CJBLAEJA_01749	CDS	576				hypothetical protein
CJBLAEJA_01750	CDS	381	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
CJBLAEJA_01751	CDS	1191				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
CJBLAEJA_01752	CDS	1749	argS	6.1.1.19		Arginine--tRNA ligase
CJBLAEJA_01753	CDS	852				hypothetical protein
CJBLAEJA_01754	CDS	1014	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
CJBLAEJA_01755	CDS	849	scpA		COG1354	Segregation and condensation protein A
CJBLAEJA_01756	CDS	834	scpB			Segregation and condensation protein B
CJBLAEJA_01757	CDS	231	tatA			Sec-independent protein translocase protein TatA
CJBLAEJA_01758	CDS	459	tatB		COG1826	Sec-independent protein translocase protein TatB
CJBLAEJA_01759	CDS	825	tatC		COG0805	Sec-independent protein translocase protein TatC
CJBLAEJA_01760	CDS	1308	serS	6.1.1.11	COG0172	Serine--tRNA ligase
CJBLAEJA_01761	CDS	825	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
CJBLAEJA_01762	CDS	669	pcm_2	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
CJBLAEJA_01763	CDS	1002	nlpD			Murein hydrolase activator NlpD
CJBLAEJA_01764	CDS	861				hypothetical protein
CJBLAEJA_01765	CDS	312				hypothetical protein
CJBLAEJA_01766	CDS	1608	secD		COG0342	Protein translocase subunit SecD
CJBLAEJA_01767	CDS	951	secF			Protein translocase subunit SecF
CJBLAEJA_01768	CDS	375				hypothetical protein
CJBLAEJA_01769	CDS	615				hypothetical protein
CJBLAEJA_01770	CDS	822				hypothetical protein
CJBLAEJA_01771	CDS	1410	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
CJBLAEJA_01772	CDS	1428	nylA_1	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
CJBLAEJA_01773	CDS	1428	nylA_2	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
CJBLAEJA_01774	CDS	2130				hypothetical protein
CJBLAEJA_01775	CDS	2994	uvrA		COG0178	UvrABC system protein A
CJBLAEJA_01776	CDS	474	ssb			Single-stranded DNA-binding protein
CJBLAEJA_01777	CDS	861				hypothetical protein
CJBLAEJA_01778	CDS	2967	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
CJBLAEJA_01779	CDS	513	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
CJBLAEJA_01780	CDS	537	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
CJBLAEJA_01781	CDS	474				hypothetical protein
CJBLAEJA_01782	CDS	1056	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
CJBLAEJA_01783	CDS	1140	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
CJBLAEJA_01784	tRNA	75				tRNA-Lys(ttt)
CJBLAEJA_01785	CDS	417	rnk_1			Regulator of nucleoside diphosphate kinase
CJBLAEJA_01786	CDS	495	rnk_2			Regulator of nucleoside diphosphate kinase
CJBLAEJA_01787	CDS	846				hypothetical protein
CJBLAEJA_01788	CDS	642	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
CJBLAEJA_01789	CDS	336				hypothetical protein
CJBLAEJA_01790	CDS	330	cysD_2	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
CJBLAEJA_01791	CDS	381	cysD_3	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
CJBLAEJA_01792	CDS	1914	cysNC		COG0529	Bifunctional enzyme CysN/CysC
CJBLAEJA_01793	CDS	987	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
CJBLAEJA_01794	CDS	1365	glmU_2			Bifunctional protein GlmU
CJBLAEJA_01795	CDS	1824	nodM	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
CJBLAEJA_01796	CDS	1275				hypothetical protein
CJBLAEJA_01797	CDS	1509				hypothetical protein
CJBLAEJA_01798	CDS	1203	fadA_1	2.3.1.16		3-ketoacyl-CoA thiolase
CJBLAEJA_01799	CDS	1509	patA	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
CJBLAEJA_01800	CDS	1038				hypothetical protein
CJBLAEJA_01801	CDS	378				hypothetical protein
CJBLAEJA_01802	CDS	1020				hypothetical protein
CJBLAEJA_01803	CDS	1035				hypothetical protein
CJBLAEJA_01804	CDS	747				hypothetical protein
CJBLAEJA_01805	CDS	2085	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
CJBLAEJA_01806	CDS	291				hypothetical protein
CJBLAEJA_01807	CDS	3501	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
CJBLAEJA_01808	CDS	426				hypothetical protein
CJBLAEJA_01809	CDS	444	habB	5.4.4.1		Hydroxylaminobenzene mutase HabB
CJBLAEJA_01810	CDS	648				hypothetical protein
CJBLAEJA_01811	CDS	780	gno_1	1.1.1.-		Gluconate 5-dehydrogenase
CJBLAEJA_01812	CDS	294				hypothetical protein
CJBLAEJA_01813	CDS	1482	putP		COG0591	High-affinity proline transporter PutP
CJBLAEJA_01814	CDS	258				hypothetical protein
CJBLAEJA_01815	CDS	1560	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
CJBLAEJA_01816	CDS	1131	smtB_2	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
CJBLAEJA_01817	CDS	759				hypothetical protein
CJBLAEJA_01818	CDS	1662	ncsB2	6.2.1.43		2-hydroxy-7-methoxy-5-methyl-1-naphthoate--CoA ligase
CJBLAEJA_01819	CDS	924				hypothetical protein
CJBLAEJA_01820	CDS	1704			COG0747	putative ABC transporter-binding protein
CJBLAEJA_01821	CDS	558				hypothetical protein
CJBLAEJA_01822	CDS	723	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
CJBLAEJA_01823	CDS	357	hspQ			Heat shock protein HspQ
CJBLAEJA_01824	CDS	1104		1.-.-.-		NADH oxidase
CJBLAEJA_01825	CDS	1044	mcl	4.1.3.24	COG2301	Malyl-CoA/beta-methylmalyl-CoA/citramalyl-CoA lyase
CJBLAEJA_01826	CDS	1293				L-lactate transporter
CJBLAEJA_01827	CDS	570	caiE			Carnitine operon protein CaiE
CJBLAEJA_01828	CDS	1287				L-lactate transporter
CJBLAEJA_01829	CDS	618	ligF_1			Protein LigF
CJBLAEJA_01830	CDS	387				hypothetical protein
CJBLAEJA_01831	CDS	411				hypothetical protein
CJBLAEJA_01832	CDS	420				hypothetical protein
CJBLAEJA_01833	tRNA	90				tRNA-Ser(tga)
CJBLAEJA_01834	CDS	438	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
CJBLAEJA_01835	CDS	639				hypothetical protein
CJBLAEJA_01836	CDS	903	dhmA	3.8.1.5	COG0596	Haloalkane dehalogenase
CJBLAEJA_01837	CDS	435				hypothetical protein
CJBLAEJA_01838	CDS	369				hypothetical protein
CJBLAEJA_01839	CDS	1050				hypothetical protein
CJBLAEJA_01840	CDS	996	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
CJBLAEJA_01841	CDS	1158	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
CJBLAEJA_01842	CDS	633	tmk	2.7.4.9	COG0125	Thymidylate kinase
CJBLAEJA_01843	CDS	675				hypothetical protein
CJBLAEJA_01844	CDS	1152				hypothetical protein
CJBLAEJA_01845	CDS	1557	metG	6.1.1.10		Methionine--tRNA ligase
CJBLAEJA_01846	CDS	807	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
CJBLAEJA_01847	CDS	813				hypothetical protein
CJBLAEJA_01848	CDS	321				hypothetical protein
CJBLAEJA_01849	CDS	201				hypothetical protein
CJBLAEJA_01850	CDS	651	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
CJBLAEJA_01851	CDS	1422	xylP_1			Isoprimeverose transporter
CJBLAEJA_01852	CDS	801	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
CJBLAEJA_01853	CDS	831	suhB_2	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
CJBLAEJA_01854	CDS	1410	hflX			GTPase HflX
CJBLAEJA_01855	CDS	246	hfq		COG1923	RNA-binding protein Hfq
CJBLAEJA_01856	CDS	858	dat_2	2.6.1.21		D-alanine aminotransferase
CJBLAEJA_01857	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
CJBLAEJA_01858	CDS	1395	glnG		COG2204	DNA-binding transcriptional regulator NtrC
CJBLAEJA_01859	CDS	2358	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
CJBLAEJA_01860	CDS	1443	ntrC		COG2204	DNA-binding transcriptional regulator NtrC
CJBLAEJA_01861	CDS	1164	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
CJBLAEJA_01862	CDS	1068	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
CJBLAEJA_01863	CDS	1158	ispDF		COG0245	Bifunctional enzyme IspD/IspF
CJBLAEJA_01864	CDS	501	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
CJBLAEJA_01865	CDS	495	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
CJBLAEJA_01866	CDS	507	pasT		COG2867	Persistence and stress-resistance toxin PasT
CJBLAEJA_01867	CDS	966	lipA	2.8.1.8	COG0320	Lipoyl synthase
CJBLAEJA_01868	CDS	504				hypothetical protein
CJBLAEJA_01869	CDS	1551				hypothetical protein
CJBLAEJA_01870	CDS	1398	lpdC	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
CJBLAEJA_01871	CDS	1272	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
CJBLAEJA_01872	CDS	1365	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
CJBLAEJA_01873	CDS	975	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
CJBLAEJA_01874	CDS	360				hypothetical protein
CJBLAEJA_01875	CDS	1275	eno	4.2.1.11		Enolase
CJBLAEJA_01876	CDS	552				hypothetical protein
CJBLAEJA_01877	CDS	1749				hypothetical protein
CJBLAEJA_01878	CDS	147				hypothetical protein
CJBLAEJA_01879	CDS	711	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
CJBLAEJA_01880	CDS	633	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
CJBLAEJA_01881	CDS	369	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
CJBLAEJA_01882	CDS	477	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
CJBLAEJA_01883	CDS	1371	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
CJBLAEJA_01884	CDS	792		1.-.-.-		putative oxidoreductase
CJBLAEJA_01885	CDS	1179	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
CJBLAEJA_01886	CDS	909				hypothetical protein
CJBLAEJA_01887	CDS	834	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
CJBLAEJA_01888	CDS	1629	pyrG	6.3.4.2	COG0504	CTP synthase
CJBLAEJA_01889	CDS	387				hypothetical protein
CJBLAEJA_01890	CDS	222				hypothetical protein
CJBLAEJA_01891	CDS	231				hypothetical protein
CJBLAEJA_01892	CDS	210	cspA_2		COG1278	Cold shock protein CspA
CJBLAEJA_01893	CDS	1467				hypothetical protein
CJBLAEJA_01894	CDS	756	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
CJBLAEJA_01895	CDS	342				hypothetical protein
CJBLAEJA_01896	CDS	1896				hypothetical protein
CJBLAEJA_01897	CDS	1512	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
CJBLAEJA_01898	CDS	1236				hypothetical protein
CJBLAEJA_01899	CDS	828		3.4.21.-		Thermophilic serine proteinase
CJBLAEJA_01900	CDS	594	trpG_2	4.1.3.27	COG0512	Anthranilate synthase component 2
CJBLAEJA_01901	CDS	1026	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
CJBLAEJA_01902	CDS	798	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
CJBLAEJA_01903	CDS	516				hypothetical protein
CJBLAEJA_01904	CDS	498	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
CJBLAEJA_01905	CDS	1212	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
CJBLAEJA_01906	CDS	714	lexA_1	3.4.21.88	COG1974	LexA repressor
CJBLAEJA_01907	CDS	2142				hypothetical protein
CJBLAEJA_01908	CDS	1413	gltX_2	6.1.1.17		Glutamate--tRNA ligase
CJBLAEJA_01909	CDS	1317	gltA	2.3.3.16	COG0372	Citrate synthase
CJBLAEJA_01910	CDS	1134	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
CJBLAEJA_01911	CDS	822	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
CJBLAEJA_01912	CDS	801	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
CJBLAEJA_01913	CDS	477	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
CJBLAEJA_01914	CDS	1062	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
CJBLAEJA_01915	CDS	603				hypothetical protein
CJBLAEJA_01916	CDS	2331	bamA_1		COG4775	Outer membrane protein assembly factor BamA
CJBLAEJA_01917	CDS	1158	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
CJBLAEJA_01918	CDS	1185	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
CJBLAEJA_01919	CDS	852				hypothetical protein
CJBLAEJA_01920	CDS	768	uppS	2.5.1.-	COG0020	Isoprenyl transferase
CJBLAEJA_01921	CDS	564	frr		COG0233	Ribosome-recycling factor
CJBLAEJA_01922	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
CJBLAEJA_01923	CDS	927	tsf		COG0264	Elongation factor Ts
CJBLAEJA_01924	CDS	762	rpsB		COG0052	30S ribosomal protein S2
CJBLAEJA_01925	CDS	3420	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
CJBLAEJA_01926	CDS	138				hypothetical protein
CJBLAEJA_01927	CDS	729	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
CJBLAEJA_01928	CDS	1293	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
CJBLAEJA_01929	CDS	1320	proS	6.1.1.15	COG0442	Proline--tRNA ligase
CJBLAEJA_01930	CDS	1692				hypothetical protein
CJBLAEJA_01931	CDS	429				hypothetical protein
CJBLAEJA_01932	CDS	1311	adeQ		COG2252	Adenine permease AdeQ
CJBLAEJA_01933	CDS	285				hypothetical protein
CJBLAEJA_01934	CDS	405	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
CJBLAEJA_01935	CDS	1686	rnj	3.1.-.-	COG0595	Ribonuclease J
CJBLAEJA_01936	CDS	753	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
CJBLAEJA_01937	CDS	1452	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
CJBLAEJA_01938	CDS	1551	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
CJBLAEJA_01939	CDS	1929	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
