locus_tag	ftype	length_bp	gene	EC_number	COG	product
LEDLIAGG_02157	CDS	801	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
LEDLIAGG_02158	CDS	675				hypothetical protein
LEDLIAGG_02159	CDS	1026				hypothetical protein
LEDLIAGG_02160	CDS	1032	ompA			Outer membrane protein A
LEDLIAGG_02161	CDS	1149	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
LEDLIAGG_02162	CDS	219				hypothetical protein
LEDLIAGG_02163	CDS	231				hypothetical protein
LEDLIAGG_02164	CDS	459				hypothetical protein
LEDLIAGG_02165	CDS	1809	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
LEDLIAGG_02166	CDS	222	rpmE		COG0254	50S ribosomal protein L31
LEDLIAGG_02167	CDS	510	ruvC	3.1.22.4		Crossover junction endodeoxyribonuclease RuvC
LEDLIAGG_02168	CDS	270				hypothetical protein
LEDLIAGG_02169	CDS	417				hypothetical protein
LEDLIAGG_02170	CDS	618	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
LEDLIAGG_02171	CDS	261				hypothetical protein
LEDLIAGG_02172	CDS	399				hypothetical protein
LEDLIAGG_02173	CDS	1041	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
LEDLIAGG_02174	CDS	1269	celC	3.2.1.4	COG2730	Endoglucanase C
LEDLIAGG_02175	CDS	474	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
LEDLIAGG_02176	CDS	723	tolQ_1		COG0811	Tol-Pal system protein TolQ
LEDLIAGG_02177	CDS	450	exbD		COG0848	Biopolymer transport protein ExbD
LEDLIAGG_02178	CDS	1059				hypothetical protein
LEDLIAGG_02179	CDS	1317	tolB		COG0823	Tol-Pal system protein TolB
LEDLIAGG_02180	CDS	516	pal_2			Peptidoglycan-associated lipoprotein
LEDLIAGG_02181	CDS	942	cpoB			Cell division coordinator CpoB
LEDLIAGG_02182	CDS	1296	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
LEDLIAGG_02183	CDS	1944	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
LEDLIAGG_02184	CDS	414				hypothetical protein
LEDLIAGG_02185	CDS	195				hypothetical protein
LEDLIAGG_02186	CDS	1089				hypothetical protein
LEDLIAGG_02187	CDS	939	xerC_3		COG4973	Tyrosine recombinase XerC
LEDLIAGG_02188	CDS	555	rimM		COG0806	Ribosome maturation factor RimM
LEDLIAGG_02189	CDS	684	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
LEDLIAGG_02190	CDS	918				hypothetical protein
LEDLIAGG_02191	CDS	273				hypothetical protein
LEDLIAGG_02192	CDS	903	menH_5	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
LEDLIAGG_02193	CDS	474	slyA_5			Transcriptional regulator SlyA
LEDLIAGG_02194	CDS	546				hypothetical protein
LEDLIAGG_02195	CDS	789	gdh_1	1.1.1.47	COG1028	Glucose 1-dehydrogenase
LEDLIAGG_02196	CDS	1260	dnaK_1		COG0443	Chaperone protein DnaK
LEDLIAGG_02197	CDS	1908	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
LEDLIAGG_02198	CDS	849	ydaD	1.-.-.-		General stress protein 39
LEDLIAGG_02199	CDS	156				hypothetical protein
LEDLIAGG_02200	CDS	750				hypothetical protein
LEDLIAGG_02201	CDS	900	fda	4.1.2.13	COG3588	Fructose-bisphosphate aldolase class 1
LEDLIAGG_02202	CDS	1194	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
LEDLIAGG_02203	CDS	1881	nhaP			K(+)/H(+) antiporter NhaP
LEDLIAGG_02204	CDS	1008	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
LEDLIAGG_02205	CDS	1986	tktA	2.2.1.1	COG0021	Transketolase 1
LEDLIAGG_02206	CDS	312				hypothetical protein
LEDLIAGG_02207	CDS	390				hypothetical protein
LEDLIAGG_02208	CDS	294				hypothetical protein
LEDLIAGG_02209	CDS	240				hypothetical protein
LEDLIAGG_02210	CDS	1812	uup		COG0488	ABC transporter ATP-binding protein uup
LEDLIAGG_02211	CDS	642				hypothetical protein
LEDLIAGG_02212	CDS	1002	thiB		COG4143	Thiamine-binding periplasmic protein
LEDLIAGG_02213	CDS	1638				hypothetical protein
LEDLIAGG_02214	CDS	729	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
LEDLIAGG_02215	CDS	1542	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
LEDLIAGG_02216	CDS	864	rpoH_1		COG0568	RNA polymerase sigma factor RpoH
LEDLIAGG_02217	CDS	573	carD		COG1329	RNA polymerase-binding transcription factor CarD
LEDLIAGG_02218	CDS	339	fdxA		COG1146	Ferredoxin-2
LEDLIAGG_02219	CDS	381	hslR		COG1188	Heat shock protein 15
LEDLIAGG_02220	CDS	3159				hypothetical protein
LEDLIAGG_02221	CDS	627	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
LEDLIAGG_02222	CDS	723	phaB	1.1.1.36		Acetoacetyl-CoA reductase
LEDLIAGG_02223	CDS	1182	phaA	2.3.1.9		Acetyl-CoA acetyltransferase
LEDLIAGG_02224	CDS	624				hypothetical protein
LEDLIAGG_02225	CDS	1251				hypothetical protein
LEDLIAGG_02226	CDS	1587	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
LEDLIAGG_02227	CDS	183	rpmF		COG0333	50S ribosomal protein L32
LEDLIAGG_02228	CDS	744	mtgA_4	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
LEDLIAGG_02229	CDS	981	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
LEDLIAGG_02230	CDS	2514	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
LEDLIAGG_02231	CDS	1251	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
LEDLIAGG_02232	CDS	756	nagR_1		COG2188	HTH-type transcriptional repressor NagR
LEDLIAGG_02233	CDS	1020	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
LEDLIAGG_02234	CDS	1146	agaAII	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
LEDLIAGG_02235	CDS	1494	xylB_2	2.7.1.17	COG1070	Xylulose kinase
LEDLIAGG_02236	CDS	735	nagR_2		COG2188	HTH-type transcriptional repressor NagR
LEDLIAGG_02237	CDS	729				hypothetical protein
LEDLIAGG_02238	CDS	1278				hypothetical protein
LEDLIAGG_02239	CDS	876	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
LEDLIAGG_02240	CDS	828	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
LEDLIAGG_02241	CDS	1086	malK_2	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
LEDLIAGG_02242	CDS	1965				hypothetical protein
LEDLIAGG_02243	CDS	1035				hypothetical protein
LEDLIAGG_02244	CDS	384				hypothetical protein
LEDLIAGG_02245	CDS	1032	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
LEDLIAGG_02246	CDS	918	kce_2	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
LEDLIAGG_02247	CDS	756	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LEDLIAGG_02248	CDS	891	chqB	1.13.11.37		Hydroxyquinol 1,2-dioxygenase
LEDLIAGG_02249	CDS	1029	ccpA		COG1609	Catabolite control protein A
LEDLIAGG_02250	CDS	1725	xsc	2.3.3.15		Sulfoacetaldehyde acetyltransferase
LEDLIAGG_02251	CDS	954				hypothetical protein
LEDLIAGG_02252	CDS	1944				hypothetical protein
LEDLIAGG_02253	CDS	798	xynR		COG1414	HTH-type transcriptional regulator XynR
LEDLIAGG_02254	CDS	1017				hypothetical protein
LEDLIAGG_02255	CDS	1452	gbsA	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
LEDLIAGG_02256	CDS	1596	dntB	1.14.13.210		4-methyl-5-nitrocatechol 5-monooxygenase
LEDLIAGG_02257	CDS	1485	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
LEDLIAGG_02258	CDS	732	arsH	1.-.-.-	COG0431	NADPH-dependent FMN reductase ArsH
LEDLIAGG_02259	CDS	324				hypothetical protein
LEDLIAGG_02260	CDS	1254				hypothetical protein
LEDLIAGG_02261	CDS	582	azoR_2	1.7.1.17		FMN-dependent NADH-azoreductase
LEDLIAGG_02262	CDS	2688	pat	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase Pat
LEDLIAGG_02263	CDS	642				hypothetical protein
LEDLIAGG_02264	CDS	372				hypothetical protein
LEDLIAGG_02265	CDS	612	fixJ_1			Transcriptional regulatory protein FixJ
LEDLIAGG_02266	CDS	1491	fixL	2.7.13.3		Sensor protein FixL
LEDLIAGG_02267	CDS	756	linC	1.1.1.-	COG1028	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase
LEDLIAGG_02268	CDS	2721	ctpF	3.6.3.-	COG0474	putative cation-transporting ATPase F
LEDLIAGG_02269	CDS	864				hypothetical protein
LEDLIAGG_02270	CDS	375				hypothetical protein
LEDLIAGG_02271	CDS	1353	gltP		COG1301	Proton/glutamate-aspartate symporter
LEDLIAGG_02272	CDS	150				hypothetical protein
LEDLIAGG_02273	CDS	2277	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
LEDLIAGG_02274	CDS	501				hypothetical protein
LEDLIAGG_02275	CDS	1560				hypothetical protein
LEDLIAGG_02276	CDS	873	ccoP		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP
LEDLIAGG_02277	CDS	150				hypothetical protein
LEDLIAGG_02278	CDS	729				hypothetical protein
LEDLIAGG_02279	CDS	1632	fixN	1.9.3.1		Cytochrome c oxidase subunit 1 , bacteroid
LEDLIAGG_02280	CDS	618	erfK	2.-.-.-	COG1376	putative L,D-transpeptidase ErfK/SrfK
LEDLIAGG_02281	CDS	1329	srpC_1		COG2059	putative chromate transport protein
LEDLIAGG_02282	CDS	1302				hypothetical protein
LEDLIAGG_02283	CDS	852				hypothetical protein
LEDLIAGG_02284	CDS	1224	fsr			Fosmidomycin resistance protein
LEDLIAGG_02285	CDS	159				hypothetical protein
LEDLIAGG_02286	CDS	222				hypothetical protein
LEDLIAGG_02287	CDS	1257	yciC_2		COG0523	Putative metal chaperone YciC
LEDLIAGG_02288	CDS	1683	ycnJ		COG1276	Copper transport protein YcnJ
LEDLIAGG_02289	CDS	525				hypothetical protein
LEDLIAGG_02290	CDS	654				hypothetical protein
LEDLIAGG_02291	CDS	528		3.1.3.-	COG2062	putative protein
LEDLIAGG_02292	CDS	2934	uvrB			UvrABC system protein B
LEDLIAGG_02293	CDS	1218				hypothetical protein
LEDLIAGG_02294	CDS	828				hypothetical protein
LEDLIAGG_02295	CDS	453				hypothetical protein
LEDLIAGG_02296	CDS	1161				hypothetical protein
LEDLIAGG_02297	CDS	504				hypothetical protein
LEDLIAGG_02298	CDS	3498	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
LEDLIAGG_02299	CDS	189				hypothetical protein
LEDLIAGG_02300	CDS	393				hypothetical protein
LEDLIAGG_02301	CDS	357				hypothetical protein
LEDLIAGG_02302	CDS	1122				hypothetical protein
LEDLIAGG_02303	tRNA	80				tRNA-Gly(gcc)
LEDLIAGG_02304	CDS	795				hypothetical protein
LEDLIAGG_02305	CDS	534	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
LEDLIAGG_02306	CDS	216				hypothetical protein
LEDLIAGG_02307	CDS	240				hypothetical protein
LEDLIAGG_02308	CDS	1218	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
LEDLIAGG_02309	CDS	1092		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
LEDLIAGG_02310	CDS	390		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
LEDLIAGG_02311	CDS	384				hypothetical protein
LEDLIAGG_02312	CDS	1356			COG2239	Magnesium transporter MgtE
LEDLIAGG_02313	CDS	600				hypothetical protein
LEDLIAGG_02314	CDS	1296				hypothetical protein
LEDLIAGG_02315	CDS	825				hypothetical protein
LEDLIAGG_02316	CDS	450				hypothetical protein
LEDLIAGG_02317	CDS	426				hypothetical protein
LEDLIAGG_02318	CDS	351				hypothetical protein
LEDLIAGG_02319	CDS	474	greA		COG0782	Transcription elongation factor GreA
LEDLIAGG_02320	CDS	1116	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LEDLIAGG_02321	CDS	261				hypothetical protein
LEDLIAGG_02322	CDS	726				hypothetical protein
LEDLIAGG_02323	CDS	1365				hypothetical protein
LEDLIAGG_02324	CDS	777				hypothetical protein
LEDLIAGG_02325	CDS	471	lrp_4		COG1522	Leucine-responsive regulatory protein
LEDLIAGG_02326	CDS	1305				hypothetical protein
LEDLIAGG_02327	CDS	975	trxB_2	1.8.1.9	COG0492	Thioredoxin reductase
LEDLIAGG_02328	CDS	921	dmlR_6			HTH-type transcriptional regulator DmlR
LEDLIAGG_02329	CDS	2052	fusA_2		COG0480	Elongation factor G
LEDLIAGG_02330	CDS	1203	aatA_2	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
LEDLIAGG_02331	CDS	903				hypothetical protein
LEDLIAGG_02332	CDS	849				hypothetical protein
LEDLIAGG_02333	CDS	609	yfcG_2	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
LEDLIAGG_02334	CDS	1332	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
LEDLIAGG_02335	CDS	891	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
LEDLIAGG_02336	CDS	849	lacG			Lactose transport system permease protein LacG
LEDLIAGG_02337	CDS	1083	ugpC_3	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
LEDLIAGG_02338	CDS	228				hypothetical protein
LEDLIAGG_02339	CDS	486				Lectin-like protein BA14k
LEDLIAGG_02340	CDS	1203	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
LEDLIAGG_02341	CDS	450	yqeY		COG1610	putative protein YqeY
LEDLIAGG_02342	CDS	1056	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
LEDLIAGG_02343	CDS	447	rcp1			Response regulator rcp1
LEDLIAGG_02344	CDS	1470	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
LEDLIAGG_02345	CDS	1662				hypothetical protein
LEDLIAGG_02346	CDS	867	uppP_1	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
LEDLIAGG_02347	CDS	333				hypothetical protein
LEDLIAGG_02348	CDS	297				hypothetical protein
LEDLIAGG_02349	CDS	1914	dnaG_1	2.7.7.-		DNA primase
LEDLIAGG_02350	CDS	2019	rpoD		COG0568	RNA polymerase sigma factor RpoD
LEDLIAGG_02351	CDS	327				hypothetical protein
LEDLIAGG_02352	CDS	615				hypothetical protein
LEDLIAGG_02353	CDS	420				hypothetical protein
LEDLIAGG_02354	CDS	285				hypothetical protein
LEDLIAGG_02355	CDS	432	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
LEDLIAGG_02356	CDS	207				hypothetical protein
LEDLIAGG_02357	CDS	957				hypothetical protein
LEDLIAGG_02358	CDS	2118	dinG_2	3.1.-.-		3'-5' exonuclease DinG
LEDLIAGG_02359	CDS	1887	pal_3			Peptidoglycan-associated lipoprotein
LEDLIAGG_02360	CDS	456				hypothetical protein
LEDLIAGG_02361	CDS	531				hypothetical protein
LEDLIAGG_02362	CDS	417				hypothetical protein
LEDLIAGG_02363	CDS	597				hypothetical protein
LEDLIAGG_02364	CDS	372				hypothetical protein
LEDLIAGG_02365	CDS	723			COG2968	26 kDa periplasmic immunogenic protein
LEDLIAGG_02366	tRNA	77				tRNA-Met(cat)
LEDLIAGG_02367	CDS	219				hypothetical protein
LEDLIAGG_02368	CDS	1167				hypothetical protein
LEDLIAGG_02369	CDS	687				hypothetical protein
LEDLIAGG_02370	CDS	807				hypothetical protein
LEDLIAGG_02371	CDS	2280				hypothetical protein
LEDLIAGG_02372	CDS	993				hypothetical protein
LEDLIAGG_02373	CDS	2775				hypothetical protein
LEDLIAGG_02374	CDS	369				hypothetical protein
LEDLIAGG_02375	CDS	402				hypothetical protein
LEDLIAGG_02376	CDS	1623				IS66 family transposase ISAzs21
LEDLIAGG_02377	CDS	1536				hypothetical protein
LEDLIAGG_02378	CDS	792				IS21 family transposase ISRsp3
LEDLIAGG_02379	CDS	279				hypothetical protein
LEDLIAGG_02380	CDS	1062				hypothetical protein
LEDLIAGG_02381	CDS	843	phnV		COG1177	Putative 2-aminoethylphosphonate transport system permease protein PhnV
LEDLIAGG_02382	CDS	825	potB_1		COG1176	Spermidine/putrescine transport system permease protein PotB
LEDLIAGG_02383	CDS	1050	potA_1	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
LEDLIAGG_02384	CDS	1101		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
LEDLIAGG_02385	CDS	606	puuR_2			HTH-type transcriptional regulator PuuR
LEDLIAGG_02386	CDS	1335	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
LEDLIAGG_02387	CDS	324				hypothetical protein
LEDLIAGG_02388	CDS	2295	dmfA2	3.5.1.56		N,N-dimethylformamidase beta subunit
LEDLIAGG_02389	CDS	1689	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
LEDLIAGG_02390	CDS	1428	aam_2	3.5.1.13	COG0154	Acylamidase
LEDLIAGG_02391	CDS	858				hypothetical protein
LEDLIAGG_02392	CDS	1371	spuC_2	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
LEDLIAGG_02393	CDS	165				hypothetical protein
LEDLIAGG_02394	CDS	282	minE		COG0851	Cell division topological specificity factor
LEDLIAGG_02395	CDS	816	minD		COG2894	Septum site-determining protein MinD
LEDLIAGG_02396	CDS	801	minC		COG0850	Septum site-determining protein MinC
LEDLIAGG_02397	CDS	1437				hypothetical protein
LEDLIAGG_02398	CDS	678	degU_1		COG2197	Transcriptional regulatory protein DegU
LEDLIAGG_02399	CDS	372				hypothetical protein
LEDLIAGG_02400	CDS	90				hypothetical protein
LEDLIAGG_02401	CDS	1371				hypothetical protein
LEDLIAGG_02402	CDS	1023			COG1638	Solute-binding protein
LEDLIAGG_02403	CDS	1230		1.14.99.15		Cytochrome p450 CYP199A2
LEDLIAGG_02404	CDS	531	slyA_6			Transcriptional regulator SlyA
LEDLIAGG_02405	CDS	1161		3.7.1.19		2,6-dihydropseudooxynicotine hydrolase
LEDLIAGG_02406	CDS	1119	auaG_1	1.14.13.222		Aurachin C monooxygenase/isomerase
LEDLIAGG_02407	CDS	921	nodD2_2			Nodulation protein D 2
LEDLIAGG_02408	CDS	1005				hypothetical protein
LEDLIAGG_02409	CDS	945				hypothetical protein
LEDLIAGG_02410	CDS	396				hypothetical protein
LEDLIAGG_02411	CDS	1935				hypothetical protein
LEDLIAGG_02412	CDS	981				hypothetical protein
LEDLIAGG_02413	CDS	774	kynB_1	3.5.1.9		Kynurenine formamidase
LEDLIAGG_02414	CDS	1119	auaG_2	1.14.13.222		Aurachin C monooxygenase/isomerase
LEDLIAGG_02415	CDS	588	yraA_1	3.2.-.-	COG0693	Putative cysteine protease YraA
LEDLIAGG_02416	CDS	963				hypothetical protein
LEDLIAGG_02417	CDS	996	rbsC_2		COG1172	Ribose import permease protein RbsC
LEDLIAGG_02418	CDS	1566	xylG_2	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
LEDLIAGG_02419	CDS	681	lutR_1		COG2186	HTH-type transcriptional regulator LutR
LEDLIAGG_02420	CDS	1017	yjmC	1.1.1.-	COG2055	putative oxidoreductase YjmC
LEDLIAGG_02421	CDS	1200	adhB_2	1.1.1.1		Alcohol dehydrogenase 2
LEDLIAGG_02422	CDS	1464	davD_2	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
LEDLIAGG_02423	CDS	840				hypothetical protein
LEDLIAGG_02424	CDS	885				hypothetical protein
LEDLIAGG_02425	CDS	1611	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
LEDLIAGG_02426	CDS	1140				hypothetical protein
LEDLIAGG_02427	CDS	924	oppB		COG0601	Oligopeptide transport system permease protein OppB
LEDLIAGG_02428	CDS	1596	oppA		COG4166	Periplasmic oligopeptide-binding protein
LEDLIAGG_02429	CDS	726				hypothetical protein
LEDLIAGG_02430	CDS	1038	pyrC_2	3.5.2.3	COG0418	Dihydroorotase
LEDLIAGG_02431	CDS	1164		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
LEDLIAGG_02432	CDS	1665				hypothetical protein
LEDLIAGG_02433	CDS	702				hypothetical protein
LEDLIAGG_02434	CDS	1095	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
LEDLIAGG_02435	CDS	870				hypothetical protein
LEDLIAGG_02436	CDS	804	ydcV_2			Inner membrane ABC transporter permease protein YdcV
LEDLIAGG_02437	CDS	1050				hypothetical protein
LEDLIAGG_02438	CDS	807	aroE_2	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
LEDLIAGG_02439	CDS	648	ald2	4.1.2.-	COG0235	5-(methylthio)ribulose-1-phosphate aldolase
LEDLIAGG_02440	CDS	1251	otnK	2.7.1.217		3-oxo-tetronate kinase
LEDLIAGG_02441	CDS	723				hypothetical protein
LEDLIAGG_02442	CDS	1017	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
LEDLIAGG_02443	CDS	1011	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
LEDLIAGG_02444	CDS	849	ddpC_3		COG1173	putative D,D-dipeptide transport system permease protein DdpC
LEDLIAGG_02445	CDS	1029	dppB_3		COG0601	Dipeptide transport system permease protein DppB
LEDLIAGG_02446	CDS	1593	ddpA_2		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
LEDLIAGG_02447	CDS	1035	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
LEDLIAGG_02448	CDS	882	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
LEDLIAGG_02449	CDS	1248	fumI	2.6.1.-		Aminopentol aminotransferase
LEDLIAGG_02450	CDS	681	mcbR_1		COG1802	HTH-type transcriptional regulator McbR
LEDLIAGG_02451	CDS	1104				hypothetical protein
LEDLIAGG_02452	tRNA	77				tRNA-Met(cat)
LEDLIAGG_02453	rRNA	110				5S ribosomal RNA
LEDLIAGG_02454	rRNA	2803				23S ribosomal RNA
LEDLIAGG_02455	tRNA	76				tRNA-Ala(tgc)
LEDLIAGG_02456	tRNA	77				tRNA-Ile(gat)
LEDLIAGG_02457	rRNA	1484				16S ribosomal RNA
LEDLIAGG_02458	CDS	1992				hypothetical protein
LEDLIAGG_02459	CDS	1548				hypothetical protein
LEDLIAGG_02460	CDS	2607	clpB			Chaperone protein ClpB
LEDLIAGG_02461	CDS	723				hypothetical protein
LEDLIAGG_02462	CDS	924	prmC_2	2.1.1.297	COG2890	Release factor glutamine methyltransferase
LEDLIAGG_02463	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
LEDLIAGG_02464	CDS	2286	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
LEDLIAGG_02465	CDS	1275		2.7.2.4	COG0527	Aspartate kinase
LEDLIAGG_02466	CDS	759	pcm_4	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
LEDLIAGG_02467	CDS	636	rhtB_3		COG1280	Homoserine/homoserine lactone efflux protein
LEDLIAGG_02468	CDS	774	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
LEDLIAGG_02469	CDS	426				hypothetical protein
LEDLIAGG_02470	CDS	855	nit1	3.5.1.128		Deaminated glutathione amidase
LEDLIAGG_02471	CDS	276	grxC		COG0695	Glutaredoxin 3
LEDLIAGG_02472	CDS	786				hypothetical protein
LEDLIAGG_02473	CDS	894				hypothetical protein
LEDLIAGG_02474	CDS	186				hypothetical protein
LEDLIAGG_02475	CDS	321				hypothetical protein
LEDLIAGG_02476	CDS	414	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
LEDLIAGG_02477	CDS	789				hypothetical protein
LEDLIAGG_02478	CDS	1248	oat2	2.3.1.35	COG1364	Glutamate N-acetyltransferase 2
LEDLIAGG_02479	CDS	876		5.2.1.8	COG0760	putative parvulin-type peptidyl-prolyl cis-trans isomerase
LEDLIAGG_02480	CDS	2730	secA		COG0653	Protein translocase subunit SecA
LEDLIAGG_02481	CDS	1413				hypothetical protein
LEDLIAGG_02482	CDS	1284				hypothetical protein
LEDLIAGG_02483	CDS	1635	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
LEDLIAGG_02484	tRNA	85				tRNA-Leu(caa)
LEDLIAGG_02485	CDS	582				hypothetical protein
LEDLIAGG_02486	CDS	522	dsbB			Disulfide bond formation protein B
LEDLIAGG_02487	CDS	300	yjdJ		COG2388	putative protein YjdJ
LEDLIAGG_02488	CDS	612	mhqD	3.1.-.-	COG0400	Putative hydrolase MhqD
LEDLIAGG_02489	CDS	936	mhqO	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqO
LEDLIAGG_02490	CDS	1011				hypothetical protein
LEDLIAGG_02491	CDS	921	yegS_2	2.7.1.-		lipid kinase YegS
LEDLIAGG_02492	CDS	489				hypothetical protein
LEDLIAGG_02493	CDS	720	livF_4		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
LEDLIAGG_02494	CDS	738	lptB_4	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
LEDLIAGG_02495	CDS	987				hypothetical protein
LEDLIAGG_02496	CDS	879	livH_4		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
LEDLIAGG_02497	CDS	1365				hypothetical protein
LEDLIAGG_02498	CDS	1428				hypothetical protein
LEDLIAGG_02499	CDS	600				hypothetical protein
LEDLIAGG_02500	CDS	603	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
LEDLIAGG_02501	CDS	507				hypothetical protein
LEDLIAGG_02502	CDS	246				hypothetical protein
LEDLIAGG_02503	CDS	885	pdxK	2.7.1.35	COG2240	Pyridoxine/pyridoxal/pyridoxamine kinase
LEDLIAGG_02504	CDS	750				hypothetical protein
LEDLIAGG_02505	CDS	642	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
LEDLIAGG_02506	CDS	4767	gdh_2	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
LEDLIAGG_02507	CDS	567				hypothetical protein
LEDLIAGG_02508	CDS	396	gloA_2	4.4.1.5	COG0346	Lactoylglutathione lyase
LEDLIAGG_02509	CDS	1830	typA		COG1217	GTP-binding protein TypA/BipA
LEDLIAGG_02510	CDS	237				hypothetical protein
LEDLIAGG_02511	CDS	348				hypothetical protein
LEDLIAGG_02512	CDS	291				hypothetical protein
LEDLIAGG_02513	CDS	120				hypothetical protein
LEDLIAGG_02514	CDS	1035	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
LEDLIAGG_02515	CDS	1776				hypothetical protein
LEDLIAGG_02516	CDS	2469				hypothetical protein
LEDLIAGG_02517	CDS	1275	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
