locus_tag	ftype	length_bp	gene	EC_number	COG	product
OAFLDBJD_02194	tRNA	77				tRNA-Pro(ggg)
OAFLDBJD_02195	CDS	366				hypothetical protein
OAFLDBJD_02196	CDS	300	ihfA		COG0776	Integration host factor subunit alpha
OAFLDBJD_02197	CDS	2424	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
OAFLDBJD_02198	CDS	996	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
OAFLDBJD_02199	CDS	357	rplT		COG0292	50S ribosomal protein L20
OAFLDBJD_02200	CDS	198	rpmI		COG0291	50S ribosomal protein L35
OAFLDBJD_02201	CDS	480	infC		COG0290	Translation initiation factor IF-3
OAFLDBJD_02202	CDS	1920	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
OAFLDBJD_02203	CDS	1131	pilT_1		COG2805	Twitching mobility protein
OAFLDBJD_02204	CDS	1038	pilT_2		COG2805	Twitching mobility protein
OAFLDBJD_02205	CDS	732			COG0325	Pyridoxal phosphate homeostasis protein
OAFLDBJD_02206	CDS	834	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
OAFLDBJD_02207	CDS	573				hypothetical protein
OAFLDBJD_02208	CDS	432				hypothetical protein
OAFLDBJD_02209	CDS	687				hypothetical protein
OAFLDBJD_02210	CDS	1314	hutI_4	3.5.2.7		Imidazolonepropionase
OAFLDBJD_02211	CDS	3192	ade_2	3.5.4.2		Adenine deaminase
OAFLDBJD_02212	CDS	1386	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
OAFLDBJD_02213	CDS	507	dsbB			Disulfide bond formation protein B
OAFLDBJD_02214	CDS	387	rplQ		COG0203	50S ribosomal protein L17
OAFLDBJD_02215	CDS	996	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
OAFLDBJD_02216	CDS	627	rpsD		COG0522	30S ribosomal protein S4
OAFLDBJD_02217	CDS	393	rpsK		COG0100	30S ribosomal protein S11
OAFLDBJD_02218	CDS	357	rpsM		COG0099	30S ribosomal protein S13
OAFLDBJD_02219	CDS	1365	secY		COG0201	Protein translocase subunit SecY
OAFLDBJD_02220	CDS	435	rplO		COG0200	50S ribosomal protein L15
OAFLDBJD_02221	CDS	192	rpmD		COG1841	50S ribosomal protein L30
OAFLDBJD_02222	CDS	507	rpsE		COG0098	30S ribosomal protein S5
OAFLDBJD_02223	CDS	354	rplR		COG0256	50S ribosomal protein L18
OAFLDBJD_02224	CDS	528	rplF		COG0097	50S ribosomal protein L6
OAFLDBJD_02225	CDS	396	rpsH		COG0096	30S ribosomal protein S8
OAFLDBJD_02226	CDS	306	rpsN		COG0199	30S ribosomal protein S14
OAFLDBJD_02227	CDS	543	rplE		COG0094	50S ribosomal protein L5
OAFLDBJD_02228	CDS	315	rplX		COG0198	50S ribosomal protein L24
OAFLDBJD_02229	CDS	369	rplN		COG0093	50S ribosomal protein L14
OAFLDBJD_02230	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
OAFLDBJD_02231	CDS	186	rpmC		COG0255	50S ribosomal protein L29
OAFLDBJD_02232	CDS	414	rplP		COG0197	50S ribosomal protein L16
OAFLDBJD_02233	CDS	696	rpsC		COG0092	30S ribosomal protein S3
OAFLDBJD_02234	CDS	336	rplV		COG0091	50S ribosomal protein L22
OAFLDBJD_02235	CDS	276	rpsS		COG0185	30S ribosomal protein S19
OAFLDBJD_02236	CDS	822	rplB		COG0090	50S ribosomal protein L2
OAFLDBJD_02237	CDS	297	rplW		COG0089	50S ribosomal protein L23
OAFLDBJD_02238	CDS	606	rplD		COG0088	50S ribosomal protein L4
OAFLDBJD_02239	CDS	639	rplC		COG0087	50S ribosomal protein L3
OAFLDBJD_02240	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
OAFLDBJD_02241	CDS	1191	tufA_1		COG0050	Elongation factor Tu
OAFLDBJD_02242	CDS	2091	fusA_2		COG0480	Elongation factor G
OAFLDBJD_02243	CDS	468	rpsG		COG0049	30S ribosomal protein S7
OAFLDBJD_02244	CDS	375	rpsL		COG0048	30S ribosomal protein S12
OAFLDBJD_02245	CDS	4209	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
OAFLDBJD_02246	CDS	4092	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
OAFLDBJD_02247	CDS	372	rplL		COG0222	50S ribosomal protein L7/L12
OAFLDBJD_02248	CDS	498	rplJ		COG0244	50S ribosomal protein L10
OAFLDBJD_02249	CDS	705	rplA		COG0081	50S ribosomal protein L1
OAFLDBJD_02250	CDS	429	rplK		COG0080	50S ribosomal protein L11
OAFLDBJD_02251	CDS	561	nusG		COG0250	Transcription termination/antitermination protein NusG
OAFLDBJD_02252	CDS	378	secE			Protein translocase subunit SecE
OAFLDBJD_02253	tRNA	76				tRNA-Trp(cca)
OAFLDBJD_02254	CDS	1191	tufA_2		COG0050	Elongation factor Tu
OAFLDBJD_02255	tRNA	76				tRNA-Thr(ggt)
OAFLDBJD_02256	tRNA	74				tRNA-Gly(tcc)
OAFLDBJD_02257	tRNA	86				tRNA-Tyr(gta)
OAFLDBJD_02258	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
OAFLDBJD_02259	CDS	588	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
OAFLDBJD_02260	CDS	618	rplY			50S ribosomal protein L25
OAFLDBJD_02261	CDS	957	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
OAFLDBJD_02262	tRNA	75				tRNA-Gln(ttg)
OAFLDBJD_02263	CDS	864	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
OAFLDBJD_02264	CDS	657	lolB		COG3017	Outer-membrane lipoprotein LolB
OAFLDBJD_02265	CDS	1710				hypothetical protein
OAFLDBJD_02266	CDS	1329	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
OAFLDBJD_02267	CDS	1077	prfA		COG0216	Peptide chain release factor RF1
OAFLDBJD_02268	CDS	777		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
OAFLDBJD_02269	CDS	669				hypothetical protein
OAFLDBJD_02270	CDS	1695	glgE	2.4.99.16		Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase
OAFLDBJD_02271	CDS	1389				hypothetical protein
OAFLDBJD_02272	CDS	888	cckA			Sensor kinase CckA
OAFLDBJD_02273	CDS	1224				hypothetical protein
OAFLDBJD_02274	CDS	396				hypothetical protein
OAFLDBJD_02275	CDS	1167	cheB_3	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
OAFLDBJD_02276	CDS	2058				hypothetical protein
OAFLDBJD_02277	CDS	903	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
OAFLDBJD_02278	CDS	807				hypothetical protein
OAFLDBJD_02279	CDS	537				hypothetical protein
OAFLDBJD_02280	CDS	660				hypothetical protein
OAFLDBJD_02281	CDS	2136	cirA_2		COG4771	Colicin I receptor
OAFLDBJD_02282	CDS	318				hypothetical protein
OAFLDBJD_02283	CDS	777				hypothetical protein
OAFLDBJD_02284	CDS	912	rdgC		COG2974	Recombination-associated protein RdgC
OAFLDBJD_02285	CDS	939	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
OAFLDBJD_02286	CDS	207				hypothetical protein
OAFLDBJD_02287	CDS	384	hupR1		COG2204	Hydrogenase transcriptional regulatory protein hupR1
OAFLDBJD_02288	CDS	1089	cheB_4	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
OAFLDBJD_02289	CDS	1137	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
OAFLDBJD_02290	CDS	1227				hypothetical protein
OAFLDBJD_02291	CDS	5193	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
OAFLDBJD_02292	CDS	441	rcp1			Response regulator rcp1
OAFLDBJD_02293	CDS	2877	rssB_3			Regulator of RpoS
OAFLDBJD_02294	CDS	1197				hypothetical protein
OAFLDBJD_02295	CDS	1890				hypothetical protein
OAFLDBJD_02296	CDS	1125	flgJ	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
OAFLDBJD_02297	CDS	1107	flgI			Flagellar P-ring protein
OAFLDBJD_02298	CDS	678	flgH			Flagellar L-ring protein
OAFLDBJD_02299	CDS	786	flgG		COG4786	Flagellar basal-body rod protein FlgG
OAFLDBJD_02300	CDS	744	flgF		COG4787	Flagellar basal-body rod protein FlgF
OAFLDBJD_02301	CDS	1233	flgE		COG1749	Flagellar hook protein FlgE
OAFLDBJD_02302	CDS	660	flgD		COG1843	Basal-body rod modification protein FlgD
OAFLDBJD_02303	CDS	411	flgC		COG1558	Flagellar basal-body rod protein FlgC
OAFLDBJD_02304	CDS	411	flgB		COG1815	Flagellar basal body rod protein FlgB
OAFLDBJD_02305	CDS	936	cheV		COG0784	Chemotaxis protein CheV
OAFLDBJD_02306	CDS	684				hypothetical protein
OAFLDBJD_02307	CDS	297				hypothetical protein
OAFLDBJD_02308	CDS	348				hypothetical protein
OAFLDBJD_02309	CDS	1269	sasA_10	2.7.-.-		Adaptive-response sensory-kinase SasA
OAFLDBJD_02310	CDS	579				hypothetical protein
OAFLDBJD_02311	CDS	189				hypothetical protein
OAFLDBJD_02312	CDS	336				hypothetical protein
OAFLDBJD_02313	CDS	1089				hypothetical protein
OAFLDBJD_02314	CDS	411				IS66 family transposase ISAba46
OAFLDBJD_02315	CDS	1290				hypothetical protein
OAFLDBJD_02316	CDS	459				hypothetical protein
OAFLDBJD_02317	CDS	795				hypothetical protein
OAFLDBJD_02318	CDS	828				hypothetical protein
OAFLDBJD_02319	CDS	1470	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
OAFLDBJD_02320	CDS	561				hypothetical protein
OAFLDBJD_02321	CDS	1032	dedD			Cell division protein DedD
OAFLDBJD_02322	CDS	1743	dnaG	2.7.7.-	COG0358	DNA primase
OAFLDBJD_02323	CDS	969	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
OAFLDBJD_02324	CDS	468	nusB		COG0781	Transcription antitermination protein NusB
OAFLDBJD_02325	CDS	480	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
OAFLDBJD_02326	CDS	1107	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
OAFLDBJD_02327	CDS	624	ribE	2.5.1.9		Riboflavin synthase
OAFLDBJD_02328	CDS	1071	ribD		COG0117	Riboflavin biosynthesis protein RibD
OAFLDBJD_02329	CDS	552				hypothetical protein
OAFLDBJD_02330	CDS	525	nrdR		COG1327	Transcriptional repressor NrdR
OAFLDBJD_02331	CDS	1269	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
OAFLDBJD_02332	CDS	1620				hypothetical protein
OAFLDBJD_02333	CDS	1119	ald	1.4.1.1	COG0686	Alanine dehydrogenase
OAFLDBJD_02334	CDS	486	lrp		COG1522	Leucine-responsive regulatory protein
OAFLDBJD_02335	CDS	339				hypothetical protein
OAFLDBJD_02336	CDS	1005				hypothetical protein
OAFLDBJD_02337	CDS	2178	prc	3.4.21.102	COG0793	Tail-specific protease
OAFLDBJD_02338	CDS	993	lipA	2.8.1.8	COG0320	Lipoyl synthase
OAFLDBJD_02339	CDS	687	lipB	2.3.1.181	COG0321	Octanoyltransferase
OAFLDBJD_02340	CDS	384				hypothetical protein
OAFLDBJD_02341	CDS	546				hypothetical protein
OAFLDBJD_02342	CDS	429				hypothetical protein
OAFLDBJD_02343	CDS	600	sigW_2		COG1595	ECF RNA polymerase sigma factor SigW
OAFLDBJD_02344	CDS	501				hypothetical protein
OAFLDBJD_02345	CDS	1239	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
OAFLDBJD_02346	CDS	969	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
OAFLDBJD_02347	CDS	990	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
OAFLDBJD_02348	CDS	594				hypothetical protein
OAFLDBJD_02349	CDS	486				hypothetical protein
OAFLDBJD_02350	CDS	543				hypothetical protein
OAFLDBJD_02351	CDS	1038		2.4.-.-		putative glycosyltransferase
OAFLDBJD_02352	CDS	744	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
OAFLDBJD_02353	CDS	924	hslO		COG1281	33 kDa chaperonin
OAFLDBJD_02354	CDS	3315	tri1_1	3.4.21.-	COG0793	Tricorn protease 
OAFLDBJD_02355	CDS	1782				hypothetical protein
OAFLDBJD_02356	CDS	1506	sufS_2	4.4.1.16		Cysteine desulfurase
OAFLDBJD_02357	CDS	531				hypothetical protein
OAFLDBJD_02358	CDS	252				hypothetical protein
OAFLDBJD_02359	CDS	1128				hypothetical protein
OAFLDBJD_02360	CDS	729				hypothetical protein
OAFLDBJD_02361	CDS	798				hypothetical protein
OAFLDBJD_02362	CDS	738				IS701 family transposase ISXo15
OAFLDBJD_02363	CDS	240				IS701 family transposase ISXo15
OAFLDBJD_02364	CDS	1356				IS1182 family transposase ISThsp16
OAFLDBJD_02365	CDS	2127				hypothetical protein
OAFLDBJD_02366	CDS	612				hypothetical protein
OAFLDBJD_02367	CDS	1059				putative HTH-type transcriptional regulator
OAFLDBJD_02368	CDS	1203	alkB1	1.14.15.3		Alkane 1-monooxygenase 1
OAFLDBJD_02369	CDS	2157				hypothetical protein
OAFLDBJD_02370	CDS	675				hypothetical protein
OAFLDBJD_02371	CDS	270				hypothetical protein
OAFLDBJD_02372	CDS	303				hypothetical protein
OAFLDBJD_02373	CDS	927				hypothetical protein
OAFLDBJD_02374	CDS	330	mnhC1_1		COG1006	Na(+)/H(+) antiporter subunit C1
OAFLDBJD_02375	CDS	1449	mrpD_1		COG0651	Na(+)/H(+) antiporter subunit D
OAFLDBJD_02376	CDS	1491	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
OAFLDBJD_02377	CDS	1590	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
OAFLDBJD_02378	CDS	4140				hypothetical protein
OAFLDBJD_02379	CDS	825				hypothetical protein
OAFLDBJD_02380	CDS	162				hypothetical protein
OAFLDBJD_02381	CDS	897				hypothetical protein
OAFLDBJD_02382	CDS	1230				hypothetical protein
OAFLDBJD_02383	CDS	705				hypothetical protein
OAFLDBJD_02384	CDS	1482	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
OAFLDBJD_02385	CDS	1761	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
OAFLDBJD_02386	CDS	636				hypothetical protein
OAFLDBJD_02387	CDS	807	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
OAFLDBJD_02388	CDS	996	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
OAFLDBJD_02389	CDS	831	bamD		COG4105	Outer membrane protein assembly factor BamD
OAFLDBJD_02390	CDS	594				hypothetical protein
OAFLDBJD_02391	CDS	273				hypothetical protein
OAFLDBJD_02392	CDS	1623	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
OAFLDBJD_02393	CDS	1215	mdoC_1	2.1.-.-		Glucans biosynthesis protein C
OAFLDBJD_02394	CDS	516	cnrH			RNA polymerase sigma factor CnrH
OAFLDBJD_02395	CDS	1245				hypothetical protein
OAFLDBJD_02396	CDS	213				hypothetical protein
OAFLDBJD_02397	CDS	246				hypothetical protein
OAFLDBJD_02398	CDS	387				hypothetical protein
OAFLDBJD_02399	CDS	405				hypothetical protein
OAFLDBJD_02400	CDS	804				hypothetical protein
OAFLDBJD_02401	CDS	876	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
OAFLDBJD_02402	CDS	1164	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
OAFLDBJD_02403	CDS	597				hypothetical protein
OAFLDBJD_02404	CDS	996				hypothetical protein
OAFLDBJD_02405	CDS	1485				hypothetical protein
OAFLDBJD_02406	CDS	2511				hypothetical protein
OAFLDBJD_02407	CDS	834	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
OAFLDBJD_02408	CDS	1785	lpoA			Penicillin-binding protein activator LpoA
OAFLDBJD_02409	CDS	363				hypothetical protein
OAFLDBJD_02410	CDS	927	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
OAFLDBJD_02411	tRNA	89				tRNA-Ala(ggc)
OAFLDBJD_02412	CDS	1758				hypothetical protein
OAFLDBJD_02413	CDS	798				hypothetical protein
OAFLDBJD_02414	CDS	291				hypothetical protein
OAFLDBJD_02415	CDS	351				hypothetical protein
OAFLDBJD_02416	CDS	195				hypothetical protein
OAFLDBJD_02417	CDS	348				hypothetical protein
OAFLDBJD_02418	CDS	1233				hypothetical protein
OAFLDBJD_02419	CDS	603				hypothetical protein
OAFLDBJD_02420	CDS	699				hypothetical protein
OAFLDBJD_02421	CDS	186				hypothetical protein
OAFLDBJD_02422	CDS	357				hypothetical protein
OAFLDBJD_02423	CDS	639				hypothetical protein
OAFLDBJD_02424	CDS	906				IS66 family transposase ISPlu20
OAFLDBJD_02425	CDS	501				hypothetical protein
OAFLDBJD_02426	CDS	2373				hypothetical protein
OAFLDBJD_02427	CDS	507				hypothetical protein
OAFLDBJD_02428	CDS	1434	sasA_11	2.7.-.-		Adaptive-response sensory-kinase SasA
OAFLDBJD_02429	CDS	1395	zraR_2		COG2204	Transcriptional regulatory protein ZraR
OAFLDBJD_02430	CDS	669	yknY_2	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
OAFLDBJD_02431	CDS	2400				hypothetical protein
OAFLDBJD_02432	CDS	2406				hypothetical protein
OAFLDBJD_02433	CDS	2403				hypothetical protein
OAFLDBJD_02434	CDS	2466				hypothetical protein
OAFLDBJD_02435	CDS	2427				hypothetical protein
OAFLDBJD_02436	CDS	2439				hypothetical protein
OAFLDBJD_02437	CDS	765	yknY_3	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
OAFLDBJD_02438	CDS	1251				hypothetical protein
OAFLDBJD_02439	CDS	462	iorA	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
OAFLDBJD_02440	CDS	2163	iorB	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
OAFLDBJD_02441	CDS	2376				hypothetical protein
OAFLDBJD_02442	CDS	1314	sasA_12	2.7.-.-		Adaptive-response sensory-kinase SasA
OAFLDBJD_02443	CDS	693	czcR_3			Transcriptional activator protein CzcR
OAFLDBJD_02444	CDS	1419		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
OAFLDBJD_02445	CDS	585				hypothetical protein
OAFLDBJD_02446	CDS	1764				hypothetical protein
OAFLDBJD_02447	CDS	2367	tolB_3			Tol-Pal system protein TolB
OAFLDBJD_02448	CDS	1806	sthA_1	1.6.1.1		Soluble pyridine nucleotide transhydrogenase
OAFLDBJD_02449	CDS	1176				hypothetical protein
OAFLDBJD_02450	CDS	771				hypothetical protein
OAFLDBJD_02451	CDS	804				hypothetical protein
OAFLDBJD_02452	CDS	1404				IS1634 family transposase ISMyca1
OAFLDBJD_02453	CDS	1050	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
OAFLDBJD_02454	CDS	393				hypothetical protein
OAFLDBJD_02455	CDS	1245	ybdG		COG0668	Miniconductance mechanosensitive channel YbdG
OAFLDBJD_02456	CDS	1032	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
OAFLDBJD_02457	CDS	687				hypothetical protein
OAFLDBJD_02458	CDS	1194				hypothetical protein
OAFLDBJD_02459	CDS	789				hypothetical protein
OAFLDBJD_02460	CDS	816				hypothetical protein
OAFLDBJD_02461	CDS	1659				hypothetical protein
OAFLDBJD_02462	CDS	741				hypothetical protein
OAFLDBJD_02463	CDS	1047				IS110 family transposase ISPpu11
OAFLDBJD_02464	CDS	405				hypothetical protein
OAFLDBJD_02465	CDS	504				hypothetical protein
OAFLDBJD_02466	CDS	732	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OAFLDBJD_02467	CDS	441				hypothetical protein
OAFLDBJD_02468	CDS	2367				hypothetical protein
OAFLDBJD_02469	CDS	621				hypothetical protein
OAFLDBJD_02470	CDS	981				hypothetical protein
OAFLDBJD_02471	CDS	612				hypothetical protein
OAFLDBJD_02472	CDS	693				hypothetical protein
OAFLDBJD_02473	CDS	270				hypothetical protein
OAFLDBJD_02474	CDS	1308				hypothetical protein
OAFLDBJD_02475	CDS	1002		4.1.3.45		3-hydroxybenzoate synthase
OAFLDBJD_02476	CDS	2046	hppA	7.1.3.1	COG3808	K(+)-insensitive pyrophosphate-energized proton pump
OAFLDBJD_02477	CDS	252				hypothetical protein
OAFLDBJD_02478	CDS	237				hypothetical protein
OAFLDBJD_02479	CDS	549	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
OAFLDBJD_02480	CDS	1617				hypothetical protein
OAFLDBJD_02481	CDS	1008				hypothetical protein
OAFLDBJD_02482	CDS	1644	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
OAFLDBJD_02483	CDS	1029	ilvC	1.1.1.382		Ketol-acid reductoisomerase (NAD(+))
OAFLDBJD_02484	CDS	1761	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
OAFLDBJD_02485	CDS	237				hypothetical protein
OAFLDBJD_02486	CDS	861	ilvE_2	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
OAFLDBJD_02487	CDS	2985				hypothetical protein
OAFLDBJD_02488	CDS	2193				hypothetical protein
OAFLDBJD_02489	CDS	336				hypothetical protein
OAFLDBJD_02490	CDS	453				hypothetical protein
OAFLDBJD_02491	CDS	297				hypothetical protein
OAFLDBJD_02492	CDS	519	kbp		COG1652	Potassium binding protein Kbp
OAFLDBJD_02493	CDS	495				hypothetical protein
OAFLDBJD_02494	CDS	603				hypothetical protein
OAFLDBJD_02495	CDS	2205				hypothetical protein
OAFLDBJD_02496	CDS	963		1.8.3.7	COG1262	Formylglycine-generating enzyme
OAFLDBJD_02497	CDS	435				hypothetical protein
OAFLDBJD_02498	CDS	663				hypothetical protein
OAFLDBJD_02499	CDS	828				hypothetical protein
OAFLDBJD_02500	CDS	3396				hypothetical protein
OAFLDBJD_02501	CDS	339				hypothetical protein
OAFLDBJD_02502	CDS	579				hypothetical protein
OAFLDBJD_02503	CDS	1179		3.5.3.-		Peptidylarginine deiminase
OAFLDBJD_02504	CDS	849				hypothetical protein
OAFLDBJD_02505	tRNA	75				tRNA-Arg(tct)
OAFLDBJD_02506	CDS	1122				hypothetical protein
OAFLDBJD_02507	CDS	657				hypothetical protein
OAFLDBJD_02508	CDS	492				hypothetical protein
OAFLDBJD_02509	CDS	645				hypothetical protein
OAFLDBJD_02510	CDS	849				hypothetical protein
OAFLDBJD_02511	CDS	369				hypothetical protein
OAFLDBJD_02512	CDS	615				hypothetical protein
OAFLDBJD_02513	CDS	1101				hypothetical protein
OAFLDBJD_02514	CDS	1062				hypothetical protein
OAFLDBJD_02515	CDS	444				hypothetical protein
OAFLDBJD_02516	CDS	480				hypothetical protein
OAFLDBJD_02517	CDS	429				hypothetical protein
OAFLDBJD_02518	CDS	426				hypothetical protein
OAFLDBJD_02519	CDS	471				hypothetical protein
OAFLDBJD_02520	CDS	273				hypothetical protein
OAFLDBJD_02521	CDS	747				hypothetical protein
OAFLDBJD_02522	CDS	2295				hypothetical protein
OAFLDBJD_02523	CDS	918				hypothetical protein
OAFLDBJD_02524	CDS	480				IS1182 family transposase ISThsp16
OAFLDBJD_02525	CDS	468				hypothetical protein
OAFLDBJD_02526	CDS	771				hypothetical protein
OAFLDBJD_02527	CDS	585				hypothetical protein
OAFLDBJD_02528	CDS	414				hypothetical protein
OAFLDBJD_02529	CDS	372				hypothetical protein
OAFLDBJD_02530	CDS	252				hypothetical protein
OAFLDBJD_02531	CDS	525				hypothetical protein
OAFLDBJD_02532	CDS	270				hypothetical protein
OAFLDBJD_02533	CDS	906				IS66 family transposase ISPlu20
OAFLDBJD_02534	CDS	150				hypothetical protein
OAFLDBJD_02535	CDS	645				hypothetical protein
OAFLDBJD_02536	CDS	339				hypothetical protein
OAFLDBJD_02537	CDS	186				hypothetical protein
OAFLDBJD_02538	CDS	609				hypothetical protein
OAFLDBJD_02539	CDS	723				hypothetical protein
OAFLDBJD_02540	CDS	1107				hypothetical protein
OAFLDBJD_02541	CDS	762				hypothetical protein
OAFLDBJD_02542	CDS	756				hypothetical protein
OAFLDBJD_02543	CDS	2148	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
OAFLDBJD_02544	CDS	1437	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
OAFLDBJD_02545	CDS	729	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
OAFLDBJD_02546	CDS	999	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
OAFLDBJD_02547	CDS	537	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
OAFLDBJD_02548	CDS	603	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
OAFLDBJD_02549	CDS	1029	ruvB_2	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
OAFLDBJD_02550	CDS	450	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
OAFLDBJD_02551	CDS	681	tolQ_2		COG0811	Tol-Pal system protein TolQ
OAFLDBJD_02552	CDS	420	exbD_1		COG0848	Biopolymer transport protein ExbD
OAFLDBJD_02553	CDS	948				hypothetical protein
OAFLDBJD_02554	CDS	423				hypothetical protein
OAFLDBJD_02555	CDS	1326	tolB_4		COG0823	Tol-Pal system protein TolB
OAFLDBJD_02556	CDS	513	pal_2		COG2885	Peptidoglycan-associated lipoprotein
OAFLDBJD_02557	CDS	921	cpoB		COG1729	Cell division coordinator CpoB
OAFLDBJD_02558	CDS	681	queE	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
OAFLDBJD_02559	CDS	675	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
OAFLDBJD_02560	tRNA	75				tRNA-Lys(ttt)
OAFLDBJD_02561	CDS	1080				hypothetical protein
OAFLDBJD_02562	CDS	513	ppiB	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase
OAFLDBJD_02563	CDS	1845	typA		COG1217	GTP-binding protein TypA/BipA
OAFLDBJD_02564	CDS	420				hypothetical protein
OAFLDBJD_02565	CDS	1488	icd_1	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
OAFLDBJD_02566	CDS	660				hypothetical protein
OAFLDBJD_02567	CDS	1158				hypothetical protein
OAFLDBJD_02568	CDS	1086				hypothetical protein
OAFLDBJD_02569	CDS	720				IS701 family transposase ISXo15
OAFLDBJD_02570	CDS	420				IS701 family transposase ISXo15
OAFLDBJD_02571	CDS	222				hypothetical protein
OAFLDBJD_02572	CDS	819				hypothetical protein
OAFLDBJD_02573	CDS	279				hypothetical protein
OAFLDBJD_02574	CDS	1383	pepA_2	3.4.11.10		cytosol aminopeptidase
OAFLDBJD_02575	CDS	1272	mdtA_5			Multidrug resistance protein MdtA
OAFLDBJD_02576	CDS	690	yknY_4	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
OAFLDBJD_02577	CDS	1359	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
