locus_tag	ftype	length_bp	gene	EC_number	COG	product
FAAGMPBJ_01862	CDS	543	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
FAAGMPBJ_01863	CDS	1158	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
FAAGMPBJ_01864	CDS	189				hypothetical protein
FAAGMPBJ_01865	CDS	480				hypothetical protein
FAAGMPBJ_01866	CDS	1059	pspF		COG1221	Psp operon transcriptional activator
FAAGMPBJ_01867	CDS	201				hypothetical protein
FAAGMPBJ_01868	CDS	687	pspA		COG1842	Phage shock protein A
FAAGMPBJ_01869	CDS	303				hypothetical protein
FAAGMPBJ_01870	CDS	408				hypothetical protein
FAAGMPBJ_01871	CDS	321				hypothetical protein
FAAGMPBJ_01872	CDS	327				hypothetical protein
FAAGMPBJ_01873	CDS	261				hypothetical protein
FAAGMPBJ_01874	CDS	276				hypothetical protein
FAAGMPBJ_01875	CDS	243				hypothetical protein
FAAGMPBJ_01876	CDS	432	sufE			Cysteine desulfuration protein SufE
FAAGMPBJ_01877	CDS	294				hypothetical protein
FAAGMPBJ_01878	CDS	1269	gltT			Proton/sodium-glutamate symport protein
FAAGMPBJ_01879	CDS	900	hslO		COG1281	33 kDa chaperonin
FAAGMPBJ_01880	CDS	411				hypothetical protein
FAAGMPBJ_01881	CDS	684	queC_1	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
FAAGMPBJ_01882	CDS	318				hypothetical protein
FAAGMPBJ_01883	CDS	711	lipB	2.3.1.181		Octanoyltransferase
FAAGMPBJ_01884	CDS	762				hypothetical protein
FAAGMPBJ_01885	CDS	594				hypothetical protein
FAAGMPBJ_01886	CDS	744				hypothetical protein
FAAGMPBJ_01887	CDS	402				hypothetical protein
FAAGMPBJ_01888	CDS	1107				hypothetical protein
FAAGMPBJ_01889	CDS	1281	proA_2	1.2.1.41		Gamma-glutamyl phosphate reductase
FAAGMPBJ_01890	CDS	645	nadD	2.7.7.18		nicotinate-nucleotide adenylyltransferase
FAAGMPBJ_01891	CDS	429	rsfS			Ribosomal silencing factor RsfS
FAAGMPBJ_01892	CDS	423	rlmH	2.1.1.177		Ribosomal RNA large subunit methyltransferase H
FAAGMPBJ_01893	CDS	1212				hypothetical protein
FAAGMPBJ_01894	CDS	1377				hypothetical protein
FAAGMPBJ_01895	CDS	507	dsbB			Disulfide bond formation protein B
FAAGMPBJ_01896	CDS	549	coq7	1.14.99.60	COG2941	3-demethoxyubiquinol 3-hydroxylase
FAAGMPBJ_01897	CDS	573				hypothetical protein
FAAGMPBJ_01898	CDS	528				hypothetical protein
FAAGMPBJ_01899	CDS	1521				hypothetical protein
FAAGMPBJ_01900	CDS	180				hypothetical protein
FAAGMPBJ_01901	CDS	882	htpX_1	3.4.24.-	COG0501	Protease HtpX 
FAAGMPBJ_01902	CDS	1287	rsmB_2	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
FAAGMPBJ_01903	CDS	663	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
FAAGMPBJ_01904	CDS	1851	fzlC			FtsZ-localized protein C
FAAGMPBJ_01905	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
FAAGMPBJ_01906	CDS	1704				hypothetical protein
FAAGMPBJ_01907	CDS	930	etfA		COG2025	Electron transfer flavoprotein subunit alpha
FAAGMPBJ_01908	CDS	750	etfB			Electron transfer flavoprotein subunit beta
FAAGMPBJ_01909	CDS	1200	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
FAAGMPBJ_01910	CDS	339				hypothetical protein
FAAGMPBJ_01911	CDS	540	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
FAAGMPBJ_01912	CDS	1941				hypothetical protein
FAAGMPBJ_01913	CDS	1251	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
FAAGMPBJ_01914	CDS	1089	prfA		COG0216	Peptide chain release factor RF1
FAAGMPBJ_01915	CDS	849	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
FAAGMPBJ_01916	CDS	966				hypothetical protein
FAAGMPBJ_01917	CDS	300				hypothetical protein
FAAGMPBJ_01918	CDS	420				hypothetical protein
FAAGMPBJ_01919	CDS	1137	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
FAAGMPBJ_01920	CDS	1338				hypothetical protein
FAAGMPBJ_01921	CDS	369				hypothetical protein
FAAGMPBJ_01922	CDS	891				hypothetical protein
FAAGMPBJ_01923	CDS	1038				IS110 family transposase ISPye47
FAAGMPBJ_01924	CDS	477				hypothetical protein
FAAGMPBJ_01925	CDS	606				hypothetical protein
FAAGMPBJ_01926	CDS	810				hypothetical protein
FAAGMPBJ_01927	CDS	579	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
FAAGMPBJ_01928	CDS	540				hypothetical protein
FAAGMPBJ_01929	CDS	942	cbpA		COG2214	Curved DNA-binding protein
FAAGMPBJ_01930	CDS	894				hypothetical protein
FAAGMPBJ_01931	CDS	807	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
FAAGMPBJ_01932	CDS	243				hypothetical protein
FAAGMPBJ_01933	CDS	255				hypothetical protein
FAAGMPBJ_01934	CDS	1071	aroC	4.2.3.5	COG0082	Chorismate synthase
FAAGMPBJ_01935	CDS	1350	exuT_1			Hexuronate transporter
FAAGMPBJ_01936	CDS	1782				hypothetical protein
FAAGMPBJ_01937	CDS	1236	gltP_1		COG1301	Proton/glutamate-aspartate symporter
FAAGMPBJ_01938	CDS	369				hypothetical protein
FAAGMPBJ_01939	CDS	1161				hypothetical protein
FAAGMPBJ_01940	CDS	627				hypothetical protein
FAAGMPBJ_01941	CDS	264				hypothetical protein
FAAGMPBJ_01942	CDS	624				hypothetical protein
FAAGMPBJ_01943	CDS	291				hypothetical protein
FAAGMPBJ_01944	CDS	399				hypothetical protein
FAAGMPBJ_01945	CDS	1458	ttuE	2.7.1.40		Pyruvate kinase
FAAGMPBJ_01946	CDS	324				hypothetical protein
FAAGMPBJ_01947	CDS	231				hypothetical protein
FAAGMPBJ_01948	CDS	498	bar	2.3.1.183		Phosphinothricin N-acetyltransferase
FAAGMPBJ_01949	CDS	744			COG0217	putative transcriptional regulatory protein
FAAGMPBJ_01950	CDS	405			COG2852	putative protein
FAAGMPBJ_01951	CDS	483	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
FAAGMPBJ_01952	CDS	600	ruvA	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvA
FAAGMPBJ_01953	CDS	1023	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
FAAGMPBJ_01954	CDS	1089				hypothetical protein
FAAGMPBJ_01955	CDS	2166	iutA			Ferric aerobactin receptor
FAAGMPBJ_01956	CDS	750				hypothetical protein
FAAGMPBJ_01957	CDS	1773	bepA_5	3.4.-.-		Beta-barrel assembly-enhancing protease
FAAGMPBJ_01958	CDS	2973	btuB_9			Vitamin B12 transporter BtuB
FAAGMPBJ_01959	CDS	558				hypothetical protein
FAAGMPBJ_01960	CDS	3090	btuB_10			Vitamin B12 transporter BtuB
FAAGMPBJ_01961	CDS	921				hypothetical protein
FAAGMPBJ_01962	CDS	204				hypothetical protein
FAAGMPBJ_01963	CDS	1476	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
FAAGMPBJ_01964	CDS	1146	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
FAAGMPBJ_01965	CDS	1059	leuB	1.1.1.85		3-isopropylmalate dehydrogenase
FAAGMPBJ_01966	CDS	735	recO			DNA repair protein RecO
FAAGMPBJ_01967	CDS	258				hypothetical protein
FAAGMPBJ_01968	CDS	270				hypothetical protein
FAAGMPBJ_01969	CDS	1944	uvrC		COG0322	UvrABC system protein C
FAAGMPBJ_01970	CDS	552	atpF		COG0711	ATP synthase subunit b
FAAGMPBJ_01971	CDS	495	atpG_2			ATP synthase subunit b'
FAAGMPBJ_01972	CDS	228	atpE			ATP synthase subunit c
FAAGMPBJ_01973	CDS	786	atpB		COG0356	ATP synthase subunit a
FAAGMPBJ_01974	CDS	360				hypothetical protein
FAAGMPBJ_01975	CDS	381				hypothetical protein
FAAGMPBJ_01976	CDS	213				hypothetical protein
FAAGMPBJ_01977	CDS	3210				hypothetical protein
FAAGMPBJ_01978	CDS	738				hypothetical protein
FAAGMPBJ_01979	CDS	1188			COG2081	putative protein
FAAGMPBJ_01980	CDS	387				hypothetical protein
FAAGMPBJ_01981	CDS	783	elmMIII	2.1.1.307		8-demethyl-8-(2,3-dimethoxy-alpha-L-rhamnosyl)-tetracenomycin-C 4'-O-methyltransferase
FAAGMPBJ_01982	CDS	2088	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
FAAGMPBJ_01983	CDS	1434	oprM_2		COG1538	Outer membrane protein OprM
FAAGMPBJ_01984	CDS	3192	acrB		COG0841	Multidrug efflux pump subunit AcrB
FAAGMPBJ_01985	CDS	1155	mexA			Multidrug resistance protein MexA
FAAGMPBJ_01986	CDS	1245	ligXd	1.14.13.-	COG0446	5,5'-dehydrodivanillate O-demethylase ferredoxin reductase subunit
FAAGMPBJ_01987	tRNA	77				tRNA-Met(cat)
FAAGMPBJ_01988	CDS	972				hypothetical protein
FAAGMPBJ_01989	CDS	1116	ald	1.4.1.1	COG0686	Alanine dehydrogenase
FAAGMPBJ_01990	CDS	1020				hypothetical protein
FAAGMPBJ_01991	tRNA	91				tRNA-Ser(gga)
FAAGMPBJ_01992	CDS	1164	intA_4		COG0582	Prophage integrase IntA
FAAGMPBJ_01993	CDS	249				hypothetical protein
FAAGMPBJ_01994	CDS	930				hypothetical protein
FAAGMPBJ_01995	CDS	858				hypothetical protein
FAAGMPBJ_01996	CDS	1335				hypothetical protein
FAAGMPBJ_01997	CDS	1500	amiD_1	3.5.1.4	COG0154	Putative amidase AmiD
FAAGMPBJ_01998	CDS	2145				hypothetical protein
FAAGMPBJ_01999	CDS	2724	btuB_11			Vitamin B12 transporter BtuB
FAAGMPBJ_02000	CDS	789	fcbB2	3.8.1.7		4-chlorobenzoyl coenzyme A dehalogenase-2
FAAGMPBJ_02001	CDS	1557	lcfB_4	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
FAAGMPBJ_02002	CDS	711	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
FAAGMPBJ_02003	CDS	996	curA_1	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
FAAGMPBJ_02004	CDS	945				hypothetical protein
FAAGMPBJ_02005	CDS	915				hypothetical protein
FAAGMPBJ_02006	CDS	1179		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
FAAGMPBJ_02007	CDS	918	mcl2_1	3.1.2.30	COG2301	(3S)-malyl-CoA thioesterase
FAAGMPBJ_02008	CDS	453	mch_2	4.2.1.148	COG2030	Mesaconyl-CoA hydratase
FAAGMPBJ_02009	CDS	1200	fadA_2	2.3.1.16		3-ketoacyl-CoA thiolase
FAAGMPBJ_02010	CDS	1431				hypothetical protein
FAAGMPBJ_02011	CDS	888	fadH_1	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
FAAGMPBJ_02012	CDS	1167	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FAAGMPBJ_02013	CDS	582	slyA			Transcriptional regulator SlyA
FAAGMPBJ_02014	CDS	762	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FAAGMPBJ_02015	CDS	420				hypothetical protein
FAAGMPBJ_02016	CDS	795	menB_5	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
FAAGMPBJ_02017	CDS	1245		2.8.3.-		butyrate:acetyl-CoA coenzyme A-transferase
FAAGMPBJ_02018	CDS	930	kce_1	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
FAAGMPBJ_02019	CDS	1398	baiB	6.-.-.-	COG0318	Bile acid-coenzyme A ligase
FAAGMPBJ_02020	CDS	1173	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
FAAGMPBJ_02021	CDS	1101	geoA	1.1.1.347		Geraniol dehydrogenase
FAAGMPBJ_02022	CDS	759				hypothetical protein
FAAGMPBJ_02023	CDS	1470	geoB_1	1.2.1.86		Geranial dehydrogenase
FAAGMPBJ_02024	CDS	765	fabG2	1.-.-.-		putative oxidoreductase
FAAGMPBJ_02025	CDS	510				hypothetical protein
FAAGMPBJ_02026	CDS	1230				hypothetical protein
FAAGMPBJ_02027	CDS	972				hypothetical protein
FAAGMPBJ_02028	CDS	2388	btuB_12			Vitamin B12 transporter BtuB
FAAGMPBJ_02029	CDS	1233	betI_2			HTH-type transcriptional regulator BetI
FAAGMPBJ_02030	CDS	663	yibF		COG0625	putative GST-like protein YibF
FAAGMPBJ_02031	CDS	2352				hypothetical protein
FAAGMPBJ_02032	CDS	510				hypothetical protein
FAAGMPBJ_02033	CDS	501				hypothetical protein
FAAGMPBJ_02034	CDS	546		1.11.1.15		Peroxiredoxin
FAAGMPBJ_02035	CDS	420				hypothetical protein
FAAGMPBJ_02036	CDS	975	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
FAAGMPBJ_02037	CDS	1260	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
FAAGMPBJ_02038	CDS	237	acpP_2		COG0236	Acyl carrier protein
FAAGMPBJ_02039	CDS	738	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FAAGMPBJ_02040	CDS	939	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
FAAGMPBJ_02041	CDS	1302				hypothetical protein
FAAGMPBJ_02042	CDS	1143	vdcA	2.7.7.65		Diguanylate cyclase VdcA
FAAGMPBJ_02043	CDS	360	rpsF		COG0360	30S ribosomal protein S6
FAAGMPBJ_02044	CDS	225	rpsR		COG0238	30S ribosomal protein S18
FAAGMPBJ_02045	CDS	624	rplI		COG0359	50S ribosomal protein L9
FAAGMPBJ_02046	CDS	552				hypothetical protein
FAAGMPBJ_02047	CDS	1440	amn	3.2.2.4	COG0775	AMP nucleosidase
FAAGMPBJ_02048	CDS	342				hypothetical protein
FAAGMPBJ_02049	CDS	672	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
FAAGMPBJ_02050	CDS	1620				hypothetical protein
FAAGMPBJ_02051	CDS	579				hypothetical protein
FAAGMPBJ_02052	CDS	1842				hypothetical protein
FAAGMPBJ_02053	CDS	768	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
FAAGMPBJ_02054	CDS	651				hypothetical protein
FAAGMPBJ_02055	CDS	435				hypothetical protein
FAAGMPBJ_02056	CDS	1026	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
FAAGMPBJ_02057	CDS	390	rplS		COG0335	50S ribosomal protein L19
FAAGMPBJ_02058	CDS	732	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
FAAGMPBJ_02059	CDS	309	vapC_1	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
FAAGMPBJ_02060	CDS	264				hypothetical protein
FAAGMPBJ_02061	CDS	564	rimM			Ribosome maturation factor RimM
FAAGMPBJ_02062	CDS	450				hypothetical protein
FAAGMPBJ_02063	CDS	1497	ffh		COG0541	Signal recognition particle protein
FAAGMPBJ_02064	CDS	1704				hypothetical protein
FAAGMPBJ_02065	CDS	804	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
FAAGMPBJ_02066	CDS	1344	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
FAAGMPBJ_02067	CDS	927	ftsY		COG0552	Signal recognition particle receptor FtsY
FAAGMPBJ_02068	CDS	645	yciB		COG2917	Intracellular septation protein
FAAGMPBJ_02069	CDS	660				hypothetical protein
FAAGMPBJ_02070	CDS	624	sodB	1.15.1.1		Superoxide dismutase [Fe]
FAAGMPBJ_02071	CDS	573				hypothetical protein
FAAGMPBJ_02072	CDS	1146				hypothetical protein
FAAGMPBJ_02073	CDS	231				hypothetical protein
FAAGMPBJ_02074	CDS	210	glmM_1			Phosphoglucosamine mutase
FAAGMPBJ_02075	CDS	1221	gltP_2		COG1301	Proton/glutamate-aspartate symporter
FAAGMPBJ_02076	CDS	990	iolS_2	1.1.1.-	COG0667	Aldo-keto reductase IolS
FAAGMPBJ_02077	CDS	681				hypothetical protein
FAAGMPBJ_02078	CDS	1320	hutI_2	3.5.2.7		Imidazolonepropionase
FAAGMPBJ_02079	CDS	1416	hutI_3	3.5.2.7		Imidazolonepropionase
FAAGMPBJ_02080	CDS	1581	dtpD		COG3104	Dipeptide permease D
FAAGMPBJ_02081	CDS	597	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
FAAGMPBJ_02082	CDS	321				hypothetical protein
FAAGMPBJ_02083	CDS	273				hypothetical protein
FAAGMPBJ_02084	CDS	435				hypothetical protein
FAAGMPBJ_02085	CDS	1536				hypothetical protein
FAAGMPBJ_02086	CDS	1122	adhD_1	1.1.1.1	COG1062	Putative alcohol dehydrogenase D
FAAGMPBJ_02087	CDS	900	gltR		COG0583	HTH-type transcriptional regulator GltR
FAAGMPBJ_02088	CDS	1500	bauC_1	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
FAAGMPBJ_02089	CDS	411				hypothetical protein
FAAGMPBJ_02090	CDS	876	mmsB	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
FAAGMPBJ_02091	CDS	2409	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
FAAGMPBJ_02092	CDS	894				hypothetical protein
FAAGMPBJ_02093	CDS	633				hypothetical protein
FAAGMPBJ_02094	CDS	861	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
FAAGMPBJ_02095	CDS	363				hypothetical protein
FAAGMPBJ_02096	CDS	258				hypothetical protein
FAAGMPBJ_02097	CDS	507				hypothetical protein
FAAGMPBJ_02098	CDS	558	yrdA		COG0663	Protein YrdA
FAAGMPBJ_02099	CDS	1014	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
FAAGMPBJ_02100	CDS	1422	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
FAAGMPBJ_02101	CDS	735	ompR_1			Transcriptional regulatory protein OmpR
FAAGMPBJ_02102	CDS	612				hypothetical protein
FAAGMPBJ_02103	CDS	1866	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
FAAGMPBJ_02104	CDS	1248	fadA_3	2.3.1.-	COG0183	Putative acyltransferase
FAAGMPBJ_02105	CDS	363	divK			Polar-differentiation response regulator DivK
FAAGMPBJ_02106	CDS	240				hypothetical protein
FAAGMPBJ_02107	CDS	693				hypothetical protein
FAAGMPBJ_02108	CDS	468				hypothetical protein
FAAGMPBJ_02109	CDS	786				hypothetical protein
FAAGMPBJ_02110	CDS	1149				hypothetical protein
FAAGMPBJ_02111	CDS	2052	dpp5_2	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
FAAGMPBJ_02112	CDS	297				hypothetical protein
FAAGMPBJ_02113	CDS	846	panC	6.3.2.1	COG0414	Pantothenate synthetase
FAAGMPBJ_02114	CDS	819				hypothetical protein
FAAGMPBJ_02115	CDS	1341		3.5.1.47		N-acetyldiaminopimelate deacetylase
FAAGMPBJ_02116	CDS	591				hypothetical protein
FAAGMPBJ_02117	CDS	1155				hypothetical protein
FAAGMPBJ_02118	CDS	876			COG2321	putative protein
FAAGMPBJ_02119	CDS	528				hypothetical protein
FAAGMPBJ_02120	CDS	1167	lldD_1	1.1.-.-	COG1304	Putative L-lactate dehydrogenase
FAAGMPBJ_02121	CDS	666				hypothetical protein
FAAGMPBJ_02122	CDS	471	xcpT		COG2165	Type II secretion system protein G
FAAGMPBJ_02123	CDS	1206	gspF		COG1459	Putative type II secretion system protein F
FAAGMPBJ_02124	CDS	1584	epsE		COG2804	Type II secretion system protein E
FAAGMPBJ_02125	CDS	2190	gspD2			Secretin GspD 2
FAAGMPBJ_02126	CDS	897				hypothetical protein
FAAGMPBJ_02127	CDS	2706				hypothetical protein
FAAGMPBJ_02128	CDS	1560				hypothetical protein
FAAGMPBJ_02129	CDS	411				hypothetical protein
FAAGMPBJ_02130	CDS	1647	pld	3.1.4.4		Phospholipase D
FAAGMPBJ_02131	CDS	2199	pepO	3.4.24.-		Neutral endopeptidase
FAAGMPBJ_02132	CDS	315				hypothetical protein
FAAGMPBJ_02133	CDS	237				hypothetical protein
FAAGMPBJ_02134	CDS	1404				hypothetical protein
FAAGMPBJ_02135	CDS	732				hypothetical protein
FAAGMPBJ_02136	CDS	879			COG1305	putative protein
FAAGMPBJ_02137	CDS	942				hypothetical protein
FAAGMPBJ_02138	CDS	1428			COG2308	putative protein
FAAGMPBJ_02139	CDS	1143				hypothetical protein
FAAGMPBJ_02140	CDS	2580	clpB			Chaperone protein ClpB
FAAGMPBJ_02141	CDS	864	citE	4.1.-.-	COG2301	Citrate lyase subunit beta-like protein
FAAGMPBJ_02142	CDS	324				hypothetical protein
FAAGMPBJ_02143	CDS	462				hypothetical protein
FAAGMPBJ_02144	CDS	1590	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
FAAGMPBJ_02145	CDS	1158	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
FAAGMPBJ_02146	CDS	312				hypothetical protein
FAAGMPBJ_02147	CDS	606	msrQ			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
FAAGMPBJ_02148	CDS	936				hypothetical protein
FAAGMPBJ_02149	CDS	870				hypothetical protein
FAAGMPBJ_02150	CDS	516				hypothetical protein
FAAGMPBJ_02151	CDS	804	proC_2	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
FAAGMPBJ_02152	CDS	504				hypothetical protein
FAAGMPBJ_02153	CDS	270	ubiK			Ubiquinone biosynthesis accessory factor UbiK
FAAGMPBJ_02154	CDS	570				hypothetical protein
FAAGMPBJ_02155	CDS	795	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
FAAGMPBJ_02156	CDS	999	kdgK_2	2.7.1.45		2-dehydro-3-deoxygluconokinase
FAAGMPBJ_02157	CDS	684				hypothetical protein
FAAGMPBJ_02158	CDS	366				hypothetical protein
FAAGMPBJ_02159	CDS	1743				hypothetical protein
FAAGMPBJ_02160	CDS	1317	entS			Enterobactin exporter EntS
FAAGMPBJ_02161	CDS	918	cysK_2	2.5.1.47		Cysteine synthase
FAAGMPBJ_02162	CDS	348				hypothetical protein
FAAGMPBJ_02163	CDS	1803	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
FAAGMPBJ_02164	CDS	429				hypothetical protein
FAAGMPBJ_02165	CDS	543				hypothetical protein
FAAGMPBJ_02166	CDS	366	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
FAAGMPBJ_02167	CDS	1461	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
FAAGMPBJ_02168	CDS	714	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
FAAGMPBJ_02169	CDS	1272	serS	6.1.1.11	COG0172	Serine--tRNA ligase
FAAGMPBJ_02170	CDS	1140				hypothetical protein
FAAGMPBJ_02171	CDS	465	dksA		COG1734	RNA polymerase-binding transcription factor DksA
FAAGMPBJ_02172	CDS	372				hypothetical protein
FAAGMPBJ_02173	CDS	1191	smtA_2	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase alpha subunit
FAAGMPBJ_02174	CDS	195				hypothetical protein
FAAGMPBJ_02175	CDS	1404				hypothetical protein
FAAGMPBJ_02176	CDS	732	COQ5_4	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
FAAGMPBJ_02177	CDS	1128	prfB		COG1186	Peptide chain release factor RF2
FAAGMPBJ_02178	CDS	825	aat	2.3.2.6		Leucyl/phenylalanyl-tRNA--protein transferase
FAAGMPBJ_02179	CDS	648				hypothetical protein
FAAGMPBJ_02180	CDS	396				hypothetical protein
FAAGMPBJ_02181	CDS	903	rpoH		COG0568	RNA polymerase sigma factor RpoH
FAAGMPBJ_02182	CDS	972	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
FAAGMPBJ_02183	CDS	420				hypothetical protein
FAAGMPBJ_02184	CDS	741	chpT	2.7.99.-		Protein phosphotransferase ChpT
FAAGMPBJ_02185	CDS	2382				hypothetical protein
FAAGMPBJ_02186	CDS	435				hypothetical protein
FAAGMPBJ_02187	CDS	366	cheY		COG0784	Chemotaxis protein CheY
FAAGMPBJ_02188	CDS	1095	cheB_2	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
FAAGMPBJ_02189	CDS	870	cheR2	2.1.1.80		Chemotaxis protein methyltransferase Cher2
FAAGMPBJ_02190	CDS	945				hypothetical protein
FAAGMPBJ_02191	CDS	687	amiD_2	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
FAAGMPBJ_02192	CDS	174				hypothetical protein
FAAGMPBJ_02193	CDS	459	dnaJ_3			Chaperone protein DnaJ
FAAGMPBJ_02194	CDS	300				hypothetical protein
FAAGMPBJ_02195	CDS	366				hypothetical protein
FAAGMPBJ_02196	CDS	231				hypothetical protein
FAAGMPBJ_02197	CDS	903	rarD		COG2962	Protein RarD
FAAGMPBJ_02198	CDS	333	grxD		COG0278	Glutaredoxin 4
FAAGMPBJ_02199	CDS	234			COG0271	putative protein RP812
FAAGMPBJ_02200	CDS	327				hypothetical protein
FAAGMPBJ_02201	CDS	996	pikAII	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA2, modules 3 and 4
FAAGMPBJ_02202	CDS	594	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
FAAGMPBJ_02203	CDS	186				hypothetical protein
FAAGMPBJ_02204	CDS	273	attM	3.1.1.81		N-acyl homoserine lactonase AttM
FAAGMPBJ_02205	CDS	606				hypothetical protein
FAAGMPBJ_02206	CDS	417				hypothetical protein
FAAGMPBJ_02207	CDS	270				hypothetical protein
FAAGMPBJ_02208	CDS	1428	leuC_1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
FAAGMPBJ_02209	CDS	504				hypothetical protein
FAAGMPBJ_02210	CDS	1170	hsaA	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
FAAGMPBJ_02211	CDS	1167	mmgC_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FAAGMPBJ_02212	CDS	813	dpgD_1	4.2.1.17		Enoyl-CoA-hydratase
FAAGMPBJ_02213	CDS	1023	curA_2	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
FAAGMPBJ_02214	CDS	507				hypothetical protein
FAAGMPBJ_02215	CDS	1086	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
FAAGMPBJ_02216	tRNA	75				tRNA-Gln(ttg)
FAAGMPBJ_02217	CDS	1584	yheS_2		COG0488	putative ABC transporter ATP-binding protein YheS
FAAGMPBJ_02218	CDS	150				hypothetical protein
FAAGMPBJ_02219	CDS	168				hypothetical protein
FAAGMPBJ_02220	CDS	579				hypothetical protein
FAAGMPBJ_02221	CDS	492				hypothetical protein
FAAGMPBJ_02222	CDS	2028	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
FAAGMPBJ_02223	CDS	738	ompR_2			Transcriptional regulatory protein OmpR
